date,h_1,h_3,h_12
1978-07-01,0.626896247859236,0.768326014882332,0.910719123394998
1978-08-01,0.623286791820345,0.768418666058234,0.913928423973163
1978-09-01,0.626426265556468,0.772515529342693,0.91797891289976
1978-10-01,0.632101349446317,0.78061024461667,0.923888552647838
1978-11-01,0.642336089209497,0.789471615863369,0.93088441708741
1978-12-01,0.648102504793765,0.793844662431867,0.933192735602449
1979-01-01,0.667464892816715,0.809334878393648,0.940760847972884
1979-02-01,0.680678820944759,0.821619449298781,0.948685493585818
1979-03-01,0.700877647392925,0.838382751238594,0.959746364971392
1979-04-01,0.743361431638327,0.866599693825241,0.974601831111683
1979-05-01,0.739494233076004,0.871115806858008,0.985058197317796
1979-06-01,0.727668372824791,0.868254401005749,0.99087934038802
1979-07-01,0.734458988105742,0.876635444513358,1.00025660245412
1979-08-01,0.751251465952118,0.894498901617162,1.01506850891121
1979-09-01,0.762798811900553,0.912604646936939,1.03365094396688
1979-10-01,0.777221134821421,0.936421536574855,1.05592098861731
1979-11-01,0.790016385621498,0.954880343737913,1.07253809872996
1979-12-01,0.80709579376863,0.976928202178635,1.0901075673551
1980-01-01,0.848463876815198,1.01730546665055,1.1130767552961
1980-02-01,0.89677607987318,1.06626197647267,1.14336432833469
1980-03-01,0.95198065067452,1.11867144280114,1.17441021104603
1980-04-01,1.00478706583408,1.17211283562577,1.20530923823645
1980-05-01,0.993775183778026,1.16817932340481,1.20786995254784
1980-06-01,0.96036920559085,1.13685500336759,1.18926986056123
1980-07-01,0.948057328652181,1.11923254913003,1.17671306700593
1980-08-01,0.933530079519669,1.10324656168496,1.16818196223586
1980-09-01,0.910942590421007,1.07948663328788,1.15562184848024
1980-10-01,0.896149901514706,1.06485703412304,1.14913265212686
1980-11-01,0.884271297026172,1.05701590286718,1.14811979221559
1980-12-01,0.883468251171199,1.05830924553029,1.15174359029465
1981-01-01,0.882117761500881,1.05852118485837,1.15455393034987
1981-02-01,0.878410489046418,1.05592915281553,1.15462459097529
1981-03-01,0.867492669745815,1.0444540191616,1.14578013351349
1981-04-01,0.867663401065842,1.04192413722198,1.14367028853577
1981-05-01,0.865465986838462,1.04030836370305,1.14368884238092
1981-06-01,0.868010639570072,1.04271681782304,1.14596727823509
1981-07-01,0.863666445350135,1.0356976221748,1.13704023891566
1981-08-01,0.860730786190077,1.03331937096993,1.1318567518311
1981-09-01,0.874622022901705,1.04210830785604,1.13074124233756
1981-10-01,0.867883342906281,1.03563756668348,1.12381546969626
1981-11-01,0.861352238112847,1.03207100320377,1.12088983454746
1981-12-01,0.864986939080197,1.02838937622329,1.11148494383042
1982-01-01,0.886291141201841,1.03805379927984,1.1081437001799
1982-02-01,0.888514147776452,1.03766733424257,1.10472248240581
1982-03-01,0.850810788253611,1.01169868269686,1.09424729406957
1982-04-01,0.835267414688548,0.995157224730283,1.08565511460882
1982-05-01,0.830352052311323,0.987120317106029,1.07860393878894
1982-06-01,0.824945185735177,0.981100475208808,1.07454476818415
1982-07-01,0.814833667490168,0.97073540410067,1.06620852730821
1982-08-01,0.798263947315161,0.956922732798074,1.0558443531299
1982-09-01,0.788409945611021,0.945234751229639,1.04545605105446
1982-10-01,0.783189583022507,0.936416856565344,1.03537321086786
1982-11-01,0.770753252196129,0.918991301476438,1.01982297527866
1982-12-01,0.777128060835174,0.916130388481314,1.01019582746046
1983-01-01,0.792876400031617,0.920391983169562,1.00375203060952
1983-02-01,0.768034600281239,0.899486670344378,0.990676380245993
1983-03-01,0.747836352107599,0.880642976631211,0.979008659640736
1983-04-01,0.731432169406279,0.864332642778247,0.969199442768426
1983-05-01,0.70544471274385,0.8401110176473781,0.955961608411081
1983-06-01,0.696858056897509,0.829796528623891,0.949425638656464
1983-07-01,0.68564599350414,0.8170955936774,0.940650376270373
1983-08-01,0.676104001039643,0.806907636608526,0.934154459008992
1983-09-01,0.676148433017326,0.803735138569477,0.930505515627158
1983-10-01,0.6568435200707,0.788115354069312,0.921977877005501
1983-11-01,0.64200320552834,0.776336522797325,0.916421388639623
1983-12-01,0.647306165736116,0.77936450023219,0.916142974386975
1984-01-01,0.658334523290478,0.7875477973377,0.918874791579549
1984-02-01,0.656930874336326,0.787855076185678,0.919308084446409
1984-03-01,0.641486592264225,0.776537360207754,0.917024320313037
1984-04-01,0.629787239700608,0.76736286899915,0.914901909349275
1984-05-01,0.634504732181187,0.772795000342047,0.920666952237781
1984-06-01,0.633149960421237,0.772808112879316,0.923020287304906
1984-07-01,0.635049767546435,0.775155441489955,0.926533750979331
1984-08-01,0.640074446306606,0.780174926577119,0.930377056483949
1984-09-01,0.644475099358799,0.782023584857833,0.930811795693232
1984-10-01,0.648339462847206,0.785264408910449,0.934773864758174
1984-11-01,0.646725396955142,0.785826397573566,0.937148814929262
1984-12-01,0.645850550834513,0.785828282256816,0.937524172783017
1985-01-01,0.647401837352033,0.787175933547974,0.937320960940884
1985-02-01,0.647192988986959,0.787253692022132,0.938340994819416
1985-03-01,0.649834388627727,0.789211141936833,0.939524357443862
1985-04-01,0.654298247299178,0.79149852493882,0.939878075207491
1985-05-01,0.639671932638939,0.779978532416778,0.932842110208763
1985-06-01,0.632897969617695,0.773665105037671,0.927873064985502
1985-07-01,0.632403189211776,0.770909482067483,0.924000112201682
1985-08-01,0.628296545841686,0.76797881815831,0.920454359059049
1985-09-01,0.637525748939239,0.775460282095944,0.921164797387038
1985-10-01,0.644308236809229,0.783065065023328,0.926073755381713
1985-11-01,0.651732895227074,0.790863742587773,0.930455899353211
1985-12-01,0.665242099962785,0.803734350616163,0.938665715735975
