date,BIDLO,ASKHI,PRC,VOL,RET,OPENPRC,epsfxq,ltq,niq,revtq,capxy,npm,de_ratio,curr_ratio,ptb
2013-02-01,89.36,90.5,90.04,15702100,0.000778,90.44,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-04,88.84,89.62,89.15,13347400,-0.009884,89.41,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-05,89.42,90.19,89.74,11679600,0.006618,89.88,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-06,86.5875,89.89,89.79,11768600,0.000557,89.37,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-07,87.61,89.22,88.25,13464900,-0.010803,89.21,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-08,88.11,88.8,88.61,11412200,0.004079,88.5,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-11,87.97,88.51,88.28,8764600,-0.003724,88.35,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-12,87.92,88.62,88.46,9752600,0.002039,88.25,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-13,88.24,88.77,88.67,8940900,0.002374,88.46,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-14,88.06,88.81,88.52,13238900,-0.001692,88.34,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-15,87.8,88.61,88.36,15697700,-0.001807,88.57,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-19,88.38,89.41,89.32,12159700,0.010865,88.54,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-20,88.9,89.82,88.97,13937100,-0.003918,89.14,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-21,88.36,89.018,88.59,10940700,-0.004271,88.79,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-22,88.405,89.28,89.2,10260400,0.006886,89.02,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-25,87.7,90.191,87.7,15303700,-0.016816,89.88,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-26,87.76,88.98,88.51,15075000,0.009236,88.5,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-27,88.31,89.65,89.53,11195800,0.011524,88.5,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-02-28,89.03,89.81,89.55,14556000,0.000223,89.67,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-01,88.92,89.68,89.43,11302600,-0.00134,89.07,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-04,88.46,89.25,88.95,10995000,-0.005367,89.13,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-05,89.285,90.15,89.61,13072900,0.00742,89.48,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-06,89.05,89.95,89.56,13234600,-0.000558,89.6,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-07,88.68,89.76,88.71,12908100,-0.009491,89.63,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-08,88.35,89.23,88.97,11901400,0.002931,89.01,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-11,88.542,89.55,89.16,12456600,0.002136,89.01,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-12,89.01,89.91,89.16,11470500,0.0,89.45,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-13,88.83,89.5,89.26,10539900,0.001122,89.02,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-14,89.41,89.91,89.83,13777000,0.006386,89.41,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-15,88.79,89.61,89.37,29246000,-0.005121,89.2,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-18,88.55,89.39,88.77,11554800,-0.006714,88.74,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-19,88.0201,89.09,88.58,11987800,-0.00214,88.89,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-20,88.3,89.21,88.63,11319600,0.000564,88.95,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-21,87.9,88.64,88.17,13448700,-0.00519,88.12,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-22,88.32,89.29,89.29,10786600,0.012703,88.4,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-25,88.66,89.9,89.02,12900800,-0.003024,89.5,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-26,89.36,90.3,90.13,12329700,0.012469,89.41,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-27,89.47,90.735,90.58,12351200,0.004993,89.56,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-03-28,89.99,90.98,90.11,17487800,-0.005189,90.64,2.2,162135.0,9950.0,101409.0,34271.0,0.107,0.978,1.005,1.945
2013-04-01,89.98,90.985,90.77,9416600,0.007324,90.13,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-02,90.28,90.92,90.58,9991900,-0.002093,90.59,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-03,89.86,90.83,89.93,12197800,-0.007176,90.65,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-04,89.225,90.33,89.77,11582300,-0.001779,90.1,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-05,88.4,89.21,89.01,12771800,-0.008466,88.61,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-08,88.1501,89.11,88.6,11016000,-0.004606,89.11,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-09,88.59,89.34,88.77,10755800,0.001919,88.69,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-10,88.2,89.16,88.68,14826400,-0.001014,88.45,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-11,88.23,89.27,89.22,14980300,0.006089,88.95,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-12,88.41,89.19,88.99,11506400,-0.002578,88.88,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-15,86.27,88.67,86.49,19636900,-0.028093,88.29,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-16,86.085,87.23,86.61,14580500,0.001387,87.19,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-17,85.02,86.38,86.08,17341900,-0.006119,86.21,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-18,85.78,87.08,86.62,14730300,0.006273,86.28,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-19,86.43,87.49,87.45,18393800,0.009582,87.27,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-22,87.285,88.32,88.09,11263100,0.007318,87.61,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-23,87.94,89.49,89.3,15571100,0.013736,88.39,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-24,89.35,89.89,89.43,13034900,0.001456,89.45,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-25,87.65,88.9,88.07,16329800,-0.015207,88.89,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-26,87.6,88.28,88.0,10793800,-0.000795,87.81,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-29,88.01,88.83,88.21,11095600,0.002386,88.26,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-04-30,87.76,88.99,88.99,14585800,0.008843,88.26,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-01,87.48,88.84,87.51,11619500,-0.016631,88.52,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-02,87.74,88.84,88.63,11331100,0.012798,87.98,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-03,88.92,90.19,90.02,13037400,0.015683,89.0,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-06,89.93,90.88,90.58,10613400,0.006221,90.25,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-07,90.145,91.15,91.15,11089600,0.006293,90.62,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-08,91.03,91.85,91.7,13639800,0.006034,91.05,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-09,90.69,91.56,91.03,13774100,-0.000436,91.14,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-10,89.79,90.95,90.14,10976500,-0.009777,90.87,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-13,89.43,90.14,90.1,9812100,-0.000444,89.8,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-14,90.02,91.19,91.11,9896800,0.01121,90.15,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-15,90.41,91.32,91.24,10400700,0.001427,90.64,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-16,90.5,91.287,90.7,10470200,-0.005918,90.8,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-17,90.53,91.88,91.76,12724100,0.011687,91.07,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-20,91.46,92.69,92.52,12418200,0.008282,91.61,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-21,92.38,93.43,92.8,12520500,0.003026,92.67,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-22,91.81,93.5,92.19,19259200,-0.006573,92.83,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-23,91.36,92.36,91.79,15357800,-0.004339,91.56,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-24,91.0,91.77,91.53,12771800,-0.002833,91.38,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-28,91.76,93.18,92.38,15198300,0.009287,92.94,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-29,91.59,92.415,92.08,11563100,-0.003247,91.76,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-30,91.6,92.68,92.09,9741000,0.000109,91.97,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-05-31,90.46,92.37,90.47,17924400,-0.017591,91.95,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-03,90.48,91.51,91.46,14180100,0.010943,90.53,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-04,90.2201,91.49,90.79,12481500,-0.007326,91.18,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-05,89.61,91.12,89.65,12888800,-0.012556,90.68,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-06,89.0,90.23,90.23,15394200,0.00647,89.45,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-07,90.49,91.5,91.45,12507600,0.013521,90.89,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-10,90.87,91.94,91.12,10372700,-0.003608,91.93,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-11,90.23,91.035,90.46,10739600,-0.007243,90.38,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-12,89.59,91.32,89.74,10864400,-0.007959,91.13,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-13,89.61,91.71,91.33,13503100,0.017718,89.63,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-14,90.295,91.3,90.58,12158500,-0.008212,91.16,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-17,90.77,91.77,91.51,12031700,0.010267,90.97,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-18,91.26,92.06,91.93,10679800,0.00459,91.36,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-19,91.0,92.27,91.0,14192000,-0.010116,91.79,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-20,88.79,90.52,89.05,21084400,-0.021429,90.24,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-21,88.85,90.14,89.48,25504700,0.004829,89.76,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-24,88.02,89.4995,88.48,17653500,-0.011176,88.95,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-25,88.48,89.62,89.11,15796200,0.00712,89.58,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-26,88.73,89.97,89.8,14447100,0.007743,89.42,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-27,90.03,90.67,90.04,12349500,0.002673,90.24,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-06-28,89.56,90.75,90.35,22993500,0.003443,89.85,2.12,166562.0,9500.0,95886.0,7494.0,0.111,0.986,0.991,2.026
2013-07-01,89.96,91.13,90.3,13182600,-0.000553,90.39,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-02,90.12,91.1,90.64,12321400,0.003765,90.37,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-03,90.14,90.87,90.69,5680100,0.000552,90.63,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-05,90.57,91.61,91.57,8918100,0.009703,91.1,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-08,91.9003,92.53,92.25,12093700,0.007426,91.96,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-09,92.25,93.44,93.34,12942300,0.011816,92.64,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-10,92.375,93.39,92.82,12432200,-0.005571,93.28,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-11,93.04,93.81,93.27,16187500,0.004848,93.8,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-12,92.725,93.45,93.4,11372100,0.001394,93.25,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-15,93.09,93.5,93.25,8257300,-0.001606,93.19,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-16,92.77,93.47,93.3,11413500,0.000536,93.19,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-17,93.14,93.74,93.46,9395800,0.001715,93.56,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-18,93.71,94.84,94.38,10557200,0.009844,93.8,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-19,94.41,95.25,95.17,14435400,0.00837,94.69,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-22,94.78,95.2,94.83,9534400,-0.003573,94.87,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-23,94.84,95.49,95.2,7379400,0.003902,94.86,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-24,94.42,95.31,94.99,8224000,-0.002206,95.31,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-25,94.42,95.31,94.97,10060100,-0.000211,94.69,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-26,93.84,94.8599,94.79,9723000,-0.001895,94.77,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-29,93.605,94.52,94.03,8847600,-0.008018,94.51,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-30,93.4601,94.33,93.81,10472200,-0.00234,94.22,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-07-31,93.375,94.6,93.75,14404100,-0.00064,93.93,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-01,91.25,93.1,92.73,23118000,-0.01088,92.69,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-02,91.34,92.53,91.95,14411800,-0.008412,92.46,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-05,91.01,91.76,91.59,12625900,-0.003915,91.42,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-06,91.28,91.91,91.47,11689600,-0.00131,91.33,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-07,91.133,91.55,91.34,8163800,-0.001421,91.18,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-08,91.28,91.97,91.78,11532000,0.004817,91.93,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-09,90.4275,91.36,90.72,9468100,-0.004685,91.2,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-12,89.69,90.43,89.89,10133900,-0.009149,90.43,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-13,89.14,89.92,89.4,10895000,-0.005451,89.85,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-14,88.9,89.48,88.95,9798600,-0.005034,89.34,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-15,88.06,88.87,88.16,11273700,-0.008881,88.66,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-16,87.65,88.49,87.91,11878500,-0.002836,88.01,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-19,86.78,87.87,86.92,11745800,-0.011262,87.82,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-20,86.83,87.87,86.83,16505300,-0.001035,87.13,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-21,86.39,87.35,86.42,12766800,-0.004722,86.95,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-22,86.45,87.42,86.98,10202500,0.00648,86.58,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-23,86.76,87.69,87.52,9206400,0.006208,87.15,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-26,86.82,87.7,87.09,10654700,-0.004913,87.5,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-27,86.58,87.49,86.82,13960700,-0.0031,86.62,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-28,87.28,88.99,88.84,17744000,0.023266,87.28,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-29,87.23,88.63,87.27,11417800,-0.017672,88.63,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-08-30,86.79,87.55,87.16,12482000,-0.00126,87.39,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-03,86.835,88.0,87.15,10546800,-0.000115,87.7,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-04,86.9,87.98,87.76,9830700,0.006999,87.01,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-05,87.33,88.3,87.35,11740500,-0.004672,88.06,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-06,86.8,87.73,87.25,12951500,-0.001145,87.49,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-09,87.31,88.195,88.04,9298600,0.009054,87.34,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-10,87.28,88.4,87.82,11830500,-0.002499,88.4,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-11,87.88,88.85,88.84,11203600,0.011615,87.88,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-12,87.865,88.8,87.98,10918100,-0.00968,88.59,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-13,88.15,88.88,88.4,8254200,0.004774,88.15,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-16,88.49,89.18,88.67,9438900,0.003054,88.88,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-17,88.65,89.35,88.94,8944200,0.003045,88.71,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-18,88.37,89.87,89.58,15139400,0.007196,88.91,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-19,88.98,89.74,89.28,11766800,-0.003349,89.64,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-20,88.59,89.75,88.66,20659700,-0.006944,89.53,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-23,87.64,88.91,87.75,12229700,-0.010264,88.29,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-24,87.28,88.07,87.36,12129300,-0.004444,87.59,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-25,86.93,87.6,87.14,13577400,-0.002518,87.59,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-26,86.81,87.45,87.07,9787100,-0.000803,87.4,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-27,86.61,87.01,86.9,10870700,-0.001952,86.85,1.55,170027.0,6860.0,95498.0,16145.0,0.091,0.994,0.946,1.928
2013-09-30,85.61,86.7,86.04,17493700,-0.009896,86.06,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-01,85.78,86.34,86.0,11888500,-0.000465,85.99,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-02,85.28,86.11,86.08,11843200,0.00093,85.75,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-03,85.34,86.05,85.5,13927500,-0.006738,86.04,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-04,85.68,86.42,86.32,11331500,0.009591,86.31,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-07,85.27,86.29,85.9,10985800,-0.004866,85.57,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-08,85.47,85.95,85.51,15344100,-0.00454,85.86,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-09,84.83,85.59,85.16,13575100,-0.004093,85.35,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-10,84.79,86.04,86.04,17542400,0.010333,85.52,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-11,85.5,86.95,86.95,12661800,0.010576,85.9,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-14,86.51,87.74,87.6,9742100,0.007476,86.51,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-15,86.64,87.5758,86.79,12023000,-0.009247,87.47,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-16,86.72,87.86,87.31,11668100,0.005991,87.48,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-17,87.01,87.5,87.48,10438200,0.001947,87.13,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-18,87.3,87.74,87.55,12425300,0.0008,87.69,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-21,86.84,87.65,87.23,10730900,-0.003655,87.5,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-22,87.13,88.15,87.98,12714800,0.008598,87.29,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-23,86.95,87.65,87.61,11455600,-0.004206,87.52,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-24,87.97,88.73,88.42,12298100,0.009245,87.98,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-25,87.82,88.65,87.97,11382000,-0.005089,88.23,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-28,87.61,88.46,88.23,9921900,0.002956,87.83,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-29,88.435,89.0277,88.93,10340000,0.007934,88.45,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-30,88.69,89.48,88.81,14307400,-0.001349,88.97,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-10-31,89.2,90.96,89.62,19185200,0.009121,89.45,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-01,88.27,90.04,89.82,19024800,0.002232,89.74,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
