gvkey,datadate,tic,actq,ancq,epsfxq,lctq,ltq,revtq,capxy,roa,roe,pe_inc,divyield,pcf,roce,fcf_ocf,debt_ebitda,gpm,opmad,evm,intcov_ratio,at_turn,cfm,npm,PEG_trailing,de_ratio,curr_ratio,ptb,price,relative_quarterly_return,target
10903,2023-06-30,UNH,89869.0,190295.0,5.82,112981.0,188008.0,92903.0,1589.0,0.137,0.267,21.323,1.58,10.67,0.228,0.923,1.767,0.248,0.088,15.418,10.994,1.324,0.073,0.061,2.259,2.216,0.8,5.203,480.64,-0.06596554314975944,0.08547270735985679
10920,1999-12-31,UPS,11138.0,11905.0,0.56,4198.0,10569.0,7446.0,1587.0,0.256,0.074,70.942,1.24,2.688,0.323,0.286,0.473,0.19,0.147,16.767,16.081,1.349,0.075,0.033,,0.847,2.653,0.403,69.0,-1.0085733094428586,-0.10708892463065312
10920,2000-03-31,UPS,9080.0,11838.0,0.67,5460.0,11934.0,7220.0,315.0,0.268,0.115,82.021,1.14,2.435,0.356,0.372,0.61,0.188,0.147,8.008,17.818,1.38,0.084,0.043,,1.353,1.539,0.729,62.98828125,-0.10708892463065312,-0.033970046889867045
10920,2000-06-30,UPS,9256.0,11829.0,0.6,5543.0,11824.0,7284.0,663.0,0.268,0.277,19.384,1.23,2.239,0.362,0.39,0.59,0.189,0.149,10.872,17.813,1.369,0.136,0.096,,1.231,1.709,0.655,59.0,-0.033970046889867045,-0.03205511678905271
10920,2000-09-30,UPS,9107.0,12305.0,0.6,5619.0,12146.0,7367.0,1247.0,0.269,0.288,24.974,1.12,2.666,0.355,0.531,0.537,0.192,0.152,13.294,20.694,1.356,0.137,0.098,,1.162,1.853,1.076,56.375,-0.03205511678905271,0.12303997859063498
10920,2000-12-31,UPS,7124.0,14538.0,0.63,4501.0,11927.0,7900.0,2147.0,0.255,0.218,22.612,1.34,3.387,0.32,0.217,0.633,0.191,0.152,12.338,19.576,1.332,0.138,0.099,,1.225,1.583,0.77,58.75,0.12303997859063498,0.08965918254606209
10920,2001-03-31,UPS,7272.0,14731.0,0.51,4305.0,12609.0,7435.0,515.0,0.263,0.273,25.736,1.28,4.762,0.348,0.24,0.631,0.187,0.146,12.337,22.279,1.392,0.13,0.09,,1.288,1.641,1.565,56.9,0.08965918254606209,-0.039417063599127555
10920,2001-06-30,UPS,7759.0,16033.0,0.55,5145.0,13864.0,7491.0,1241.0,0.257,0.264,24.438,1.38,5.106,0.33,0.189,0.699,0.183,0.141,12.448,23.849,1.359,0.129,0.087,,1.319,1.597,1.727,57.8,-0.039417063599127555,0.05111044455254832
10920,2001-09-30,UPS,7684.0,16935.0,0.5,6044.0,14914.0,7398.0,1931.0,0.243,0.246,26.028,1.35,4.95,0.303,0.258,0.792,0.179,0.135,12.555,22.246,1.313,0.127,0.083,,1.375,1.492,1.945,51.98,0.05111044455254832,-0.05698416464678702
10920,2001-12-31,UPS,7597.0,17039.0,0.57,4629.0,14388.0,7997.0,2372.0,0.228,0.194,28.067,1.29,5.075,0.27,0.392,0.978,0.172,0.127,12.535,16.831,1.324,0.125,0.079,,1.404,1.641,1.527,54.5,-0.05698416464678702,0.11693770021460625
10920,2002-03-31,UPS,7438.0,17291.0,0.5,4726.0,14441.0,7579.0,624.0,0.224,0.229,29.311,1.26,6.072,0.269,0.361,0.921,0.175,0.128,12.769,21.262,1.246,0.126,0.079,,1.434,1.484,2.291,60.8,0.11693770021460625,0.170778766985888
10920,2002-06-30,UPS,7938.0,17504.0,0.54,4862.0,14764.0,7682.0,954.0,0.218,0.223,31.176,1.19,7.971,0.26,0.425,0.934,0.174,0.127,12.937,21.076,1.233,0.125,0.078,,1.43,1.513,2.708,61.75,0.170778766985888,0.1709550187863197
10920,2002-09-30,UPS,8316.0,17634.0,0.51,6163.0,14993.0,7754.0,1246.0,0.215,0.22,30.757,1.2,8.092,0.255,0.542,0.928,0.173,0.125,13.434,22.988,1.231,0.125,0.077,,1.389,1.535,2.72,62.53,0.1709550187863197,-0.07035397236901764
10920,2002-12-31,UPS,8738.0,17619.0,1.32,5555.0,13902.0,8257.0,1658.0,0.215,0.235,20.477,1.46,4.81,0.247,0.705,0.841,0.175,0.128,13.794,23.15,1.227,0.151,0.104,0.246,1.116,1.573,1.834,63.08,-0.07035397236901764,-0.06042364087068175
10920,2003-03-31,UPS,8954.0,17796.0,0.54,5560.0,13937.0,8015.0,600.0,0.215,0.283,21.454,1.35,5.922,0.252,0.698,0.834,0.174,0.126,13.252,25.839,1.214,0.151,0.104,0.259,1.228,1.533,1.952,57.0,-0.06042364087068175,-0.031386791863527774
10920,2003-06-30,UPS,9317.0,17918.0,0.61,5402.0,13921.0,8226.0,1051.0,0.213,0.256,21.06,1.59,6.428,0.247,0.661,0.79,0.172,0.125,13.202,27.814,1.214,0.152,0.105,4.7,1.146,1.558,2.498,63.7,-0.031386791863527774,-0.020461952472507372
10920,2003-09-30,UPS,9978.0,18395.0,0.65,6063.0,14642.0,8312.0,1515.0,0.216,0.256,23.324,1.54,6.748,0.251,0.673,0.731,0.175,0.128,12.818,28.842,1.207,0.155,0.108,2.05,1.078,1.638,2.897,63.8,-0.020461952472507372,0.0520761285535567
10920,2003-12-31,UPS,9853.0,19056.0,0.75,5518.0,14057.0,8932.0,1947.0,0.216,0.181,27.698,1.59,8.311,0.247,0.581,0.642,0.178,0.132,14.776,36.413,1.212,0.133,0.087,9.205,0.946,1.786,2.226,74.55,0.0520761285535567,-0.07603071844984566
10920,2004-03-31,UPS,10418.0,19141.0,0.67,5740.0,14613.0,8919.0,519.0,0.224,0.2,26.761,1.56,8.269,0.264,0.627,0.639,0.181,0.136,12.935,34.637,1.206,0.134,0.089,4.022,1.007,1.741,2.346,69.84,-0.07603071844984566,0.06332682420851099
10920,2004-06-30,UPS,10612.0,19245.0,0.72,5793.0,14678.0,8871.0,989.0,0.227,0.205,26.183,1.53,8.067,0.271,0.639,0.612,0.185,0.141,12.935,37.348,1.201,0.135,0.091,2.91,0.988,1.768,2.374,75.17,0.06332682420851099,0.03299551158906289
10920,2004-09-30,UPS,11071.0,19898.0,0.78,5755.0,15482.0,8952.0,1513.0,0.226,0.2,28.818,1.33,11.001,0.272,0.577,0.588,0.185,0.142,13.177,36.403,1.196,0.136,0.093,2.275,0.973,1.84,2.705,75.92,0.03299551158906289,0.038325242691368944
10920,2004-12-31,UPS,12605.0,20421.0,0.76,6483.0,16642.0,9840.0,2127.0,0.217,0.18,26.447,1.7,8.738,0.261,0.601,0.663,0.183,0.141,15.015,29.667,1.181,0.133,0.091,2.028,1.016,1.944,2.37,85.46,0.038325242691368944,-0.12299002194860476
10920,2005-03-31,UPS,12599.0,20530.0,0.78,6445.0,16775.0,9886.0,515.0,0.223,0.188,24.227,1.79,7.843,0.273,0.636,0.59,0.183,0.142,13.193,36.259,1.183,0.133,0.092,1.698,1.003,1.916,2.315,72.74,-0.12299002194860476,-0.0583135334743351
10920,2005-06-30,UPS,12474.0,20692.0,0.88,6243.0,16717.0,10191.0,1043.0,0.225,0.191,22.153,1.86,7.144,0.28,0.652,0.573,0.184,0.143,12.447,35.247,1.193,0.134,0.093,1.341,1.015,1.956,2.263,69.16,-0.0583135334743351,-0.03189441318111752
10920,2005-09-30,UPS,11433.0,23646.0,0.86,7869.0,18462.0,10550.0,1610.0,0.228,0.189,23.75,1.69,8.584,0.287,0.615,0.596,0.183,0.144,11.737,37.0,1.204,0.131,0.091,1.342,1.042,1.816,2.489,69.13,-0.03189441318111752,0.07122957312032452
10920,2005-12-31,UPS,11003.0,24219.0,0.95,6793.0,18338.0,11954.0,2187.0,0.228,0.194,21.53,2.03,8.2,0.295,0.622,0.511,0.183,0.144,11.098,30.113,1.248,0.129,0.091,2.912,1.086,1.62,2.339,75.15,0.07122957312032452,0.019004422001393628
10920,2006-03-31,UPS,10843.0,23948.0,0.89,7006.0,18075.0,11521.0,596.0,0.234,0.199,22.5,1.89,8.799,0.302,0.621,0.527,0.181,0.143,10.583,34.497,1.279,0.128,0.09,2.898,1.074,1.639,2.606,79.38,0.019004422001393628,0.056184815443338976
10920,2006-06-30,UPS,10525.0,24349.0,0.97,6613.0,17859.0,11736.0,1456.0,0.237,0.201,19.087,2.17,8.164,0.309,0.542,0.501,0.179,0.141,10.714,33.817,1.308,0.126,0.088,2.489,1.082,1.549,2.259,82.33,0.056184815443338976,-0.17788421532425647
10920,2006-09-30,UPS,10141.0,26031.0,0.96,7819.0,18995.0,11662.0,2297.0,0.237,0.204,20.668,1.95,9.755,0.313,0.46,0.486,0.177,0.139,10.6,31.428,1.329,0.125,0.088,2.973,1.081,1.506,2.509,71.94,-0.17788421532425647,-0.019463564856612603
10920,2006-12-31,UPS,9377.0,23833.0,1.04,6719.0,17728.0,12628.0,3085.0,0.245,0.219,18.184,2.39,8.361,0.328,0.448,0.491,0.176,0.14,10.061,25.618,1.39,0.125,0.088,1.224,1.145,1.396,2.595,74.98,-0.019463564856612603,-0.06688900019628752
10920,2007-03-31,UPS,9522.0,23853.0,0.78,7017.0,18067.0,11906.0,668.0,0.244,0.205,19.192,2.33,8.776,0.326,0.432,0.49,0.177,0.14,9.965,31.731,1.393,0.121,0.085,1.602,1.118,1.405,2.732,70.1,-0.06688900019628752,-0.016686916201903212
10920,2007-06-30,UPS,9462.0,24051.0,1.04,7210.0,18269.0,12189.0,1206.0,0.248,0.214,19.859,2.21,9.909,0.333,0.457,0.515,0.176,0.14,9.558,31.037,1.42,0.121,0.085,1.78,1.156,1.339,2.905,73.0,-0.016686916201903212,-0.00029463877705104835
10920,2007-09-30,UPS,9542.0,24954.0,1.02,7849.0,18927.0,12205.0,1994.0,0.256,0.223,18.99,2.28,7.481,0.345,0.59,0.502,0.178,0.143,9.403,31.995,1.454,0.12,0.085,1.887,1.185,1.316,2.789,75.1,-0.00029463877705104835,-0.007463823530910352
10920,2007-12-31,UPS,11760.0,27282.0,-2.52,9840.0,26859.0,13392.0,2820.0,0.242,0.023,195.111,2.56,43.257,0.328,-1.511,1.258,0.176,0.141,9.664,22.406,1.376,0.043,0.008,,2.205,1.195,3.282,70.72,-0.007463823530910352,0.13172173092053674
10920,2008-03-31,UPS,9602.0,27868.0,0.87,8977.0,25877.0,12675.0,661.0,0.246,0.026,173.22,2.53,25.173,0.332,-0.454,0.872,0.171,0.136,9.686,19.939,1.397,0.044,0.009,,1.647,1.192,3.463,73.02,0.13172173092053674,-0.12589338967584474
10920,2008-06-30,UPS,9924.0,28132.0,0.85,9967.0,27036.0,13001.0,1387.0,0.231,0.013,291.455,2.81,17.121,0.309,-0.175,1.09,0.162,0.128,9.767,16.411,1.376,0.039,0.004,,1.96,1.115,3.233,61.47,-0.12589338967584474,0.11188194952822528
10920,2008-09-30,UPS,10072.0,28093.0,0.96,8972.0,27063.0,13113.0,2108.0,0.221,0.007,375.0,3.13,13.923,0.296,-0.047,1.295,0.158,0.123,9.599,13.909,1.367,0.037,0.002,,2.328,1.095,2.814,62.89,0.11188194952822528,0.10266913028496605
10920,2008-12-31,UPS,8845.0,23034.0,0.25,7817.0,25099.0,12697.0,2636.0,0.219,0.271,14.007,4.37,3.311,0.299,0.687,1.27,0.151,0.116,8.34,12.157,1.452,0.094,0.058,0.066,3.702,1.132,3.787,55.16,0.10266913028496605,0.008980859746861358
10920,2009-03-31,UPS,11368.0,22405.0,0.4,8794.0,26993.0,10938.0,382.0,0.197,0.205,20.789,3.52,4.887,0.262,0.678,1.529,0.144,0.108,9.52,12.329,1.403,0.086,0.05,0.15,2.976,1.131,4.857,49.22,0.008980859746861358,-0.13657373270350992
10920,2009-06-30,UPS,10182.0,22358.0,0.44,7157.0,25747.0,10829.0,671.0,0.185,0.197,26.078,3.37,5.729,0.242,0.707,1.667,0.138,0.101,9.902,9.383,1.396,0.081,0.044,0.105,3.335,1.236,4.929,49.99,-0.13657373270350992,-0.020223963863390093
10920,2009-09-30,UPS,9566.0,22645.0,0.55,6774.0,25165.0,11153.0,1185.0,0.172,0.182,35.043,3.13,7.107,0.218,0.7,1.843,0.128,0.09,10.803,8.235,1.399,0.075,0.036,0.117,3.768,1.308,5.132,56.47,-0.020223963863390093,-0.038949381320595666
10920,2009-12-31,UPS,9275.0,22608.0,0.75,6239.0,24187.0,12377.0,1602.0,0.18,0.264,27.449,3.2,7.849,0.236,0.697,1.662,0.126,0.088,11.616,8.261,1.421,0.086,0.048,0.138,3.17,1.487,4.649,57.37,-0.038949381320595666,0.07399013122461562
10920,2010-03-31,UPS,10060.0,22444.0,0.53,7366.0,24891.0,11728.0,283.0,0.185,0.287,27.648,3.0,9.747,0.24,0.676,1.686,0.131,0.092,11.083,8.859,1.428,0.088,0.05,0.206,3.454,1.419,5.0,64.41,0.07399013122461562,0.0018698355829792623
10920,2010-06-30,UPS,11024.0,22245.0,0.84,7687.0,25339.0,12204.0,664.0,0.203,0.321,23.895,2.95,8.996,0.274,0.69,1.526,0.138,0.1,10.416,12.647,1.462,0.094,0.057,0.093,3.317,1.423,4.977,56.89,0.0018698355829792623,0.06506430957569354
10920,2010-09-30,UPS,10756.0,22151.0,0.99,6801.0,24381.0,12192.0,1011.0,0.22,0.356,22.55,2.68,10.275,0.305,0.713,1.378,0.147,0.11,9.886,14.488,1.486,0.102,0.064,0.069,3.136,1.464,5.134,66.69,0.06506430957569354,-0.01371385945518444
10920,2010-12-31,UPS,11569.0,22028.0,1.11,5902.0,25550.0,13421.0,1389.0,0.233,0.372,21.207,2.82,14.141,0.325,0.638,1.421,0.154,0.118,10.841,15.707,1.513,0.107,0.07,0.085,3.202,1.96,5.506,72.58,-0.01371385945518444,-0.03024705723884269
10920,2011-03-31,UPS,12618.0,21976.0,0.91,7605.0,26360.0,12582.0,402.0,0.239,0.406,19.088,2.83,15.201,0.338,0.577,1.351,0.157,0.122,9.797,16.586,1.5,0.112,0.077,0.102,3.13,1.642,5.322,74.32,-0.03024705723884269,-0.014788377338899816
10920,2011-06-30,UPS,12950.0,22202.0,1.09,7618.0,26823.0,13191.0,951.0,0.245,0.419,16.397,3.09,11.999,0.343,0.595,1.359,0.16,0.125,9.954,17.519,1.509,0.114,0.08,0.054,3.138,1.715,4.76,72.93,-0.014788377338899816,0.009177823309830524
10920,2011-09-30,UPS,12628.0,22610.0,1.09,7511.0,27369.0,13166.0,1557.0,0.246,0.415,17.083,2.9,9.845,0.341,0.633,1.416,0.16,0.126,9.701,18.249,1.511,0.112,0.08,0.046,3.296,1.738,5.094,63.15,0.009177823309830524,0.0474629678358911
10920,2011-12-31,UPS,12284.0,22417.0,0.74,6514.0,27593.0,14166.0,2005.0,0.229,0.405,20.049,2.96,7.867,0.327,0.717,1.421,0.147,0.114,10.424,16.567,1.555,0.105,0.072,1.315,3.922,1.886,6.227,73.19,0.0474629678358911,-0.017083695552410516
10920,2012-03-31,UPS,13473.0,22490.0,1.0,7543.0,28464.0,13136.0,428.0,0.227,0.388,19.117,3.04,6.738,0.311,0.748,1.502,0.148,0.114,10.338,16.404,1.522,0.106,0.072,0.9,3.614,1.759,5.852,80.72,-0.017083695552410516,0.00859818274999058
10920,2012-06-30,UPS,14702.0,22475.0,1.15,8400.0,29452.0,13349.0,949.0,0.228,0.4,18.545,3.09,7.046,0.319,0.737,1.509,0.149,0.116,10.346,16.261,1.505,0.107,0.072,0.687,3.775,1.771,5.689,78.76,0.00859818274999058,-0.15173076546218556
10920,2012-09-30,UPS,16344.0,22720.0,0.48,10289.0,31450.0,13071.0,1603.0,0.225,0.347,21.694,3.12,7.764,0.317,0.699,1.587,0.15,0.116,10.632,15.638,1.463,0.097,0.061,0.62,3.947,1.735,5.97,71.57,-0.15173076546218556,0.04284907433241014
10920,2012-12-31,UPS,15591.0,23272.0,-1.83,8390.0,34130.0,14571.0,2153.0,0.113,0.118,99.578,3.0,8.365,0.129,0.702,3.099,0.077,0.042,20.018,5.584,1.472,0.049,0.015,,7.335,1.858,12.841,73.73,0.04284907433241014,0.06971677163561218
10920,2013-03-31,UPS,14481.0,23524.0,1.08,8034.0,33962.0,13434.0,453.0,0.112,0.108,97.614,2.89,9.299,0.117,0.675,3.168,0.078,0.043,20.617,5.7,1.422,0.05,0.016,,5.407,1.741,15.454,85.9,0.06971677163561218,-0.02704069977344048
10920,2013-06-30,UPS,13226.0,23477.0,1.13,7183.0,33073.0,13507.0,990.0,0.109,0.123,99.512,2.9,9.085,0.118,0.677,3.145,0.076,0.042,21.168,5.481,1.43,0.05,0.015,,6.689,1.76,17.072,86.48,-0.02704069977344048,0.015311646466316997
10920,2013-09-30,UPS,13758.0,23718.0,1.16,7821.0,33821.0,13521.0,1605.0,0.113,0.275,66.481,2.42,10.216,0.135,0.7,2.904,0.078,0.044,21.322,5.92,1.457,0.061,0.026,,8.468,1.815,20.121,91.37,0.015311646466316997,0.05084910757551242
10920,2013-12-31,UPS,13387.0,22825.0,1.25,7131.0,29724.0,14976.0,2065.0,0.239,0.704,20.774,2.8,9.329,0.406,0.717,1.214,0.161,0.128,12.047,17.985,1.477,0.113,0.079,0.161,4.591,1.877,8.828,105.08,0.05084910757551242,-0.08625116599418292
10920,2014-03-31,UPS,14620.0,22465.0,0.98,9193.0,30823.0,13779.0,322.0,0.238,0.894,22.982,2.58,9.389,0.424,0.752,1.343,0.158,0.125,11.31,18.083,1.513,0.109,0.076,0.204,6.378,1.755,9.881,97.38,-0.08625116599418292,0.007279318505899912
10920,2014-06-30,UPS,12341.0,22520.0,0.49,8337.0,29276.0,14268.0,813.0,0.242,0.648,25.085,2.75,12.051,0.418,0.669,1.329,0.158,0.125,11.565,18.703,1.553,0.097,0.064,0.279,5.638,1.666,10.575,102.66,0.007279318505899912,-0.048720038467557236
10920,2014-09-30,UPS,13318.0,22588.0,1.32,9096.0,30262.0,14290.0,1444.0,0.25,0.593,27.275,2.44,11.997,0.415,0.704,1.293,0.159,0.126,11.453,19.462,1.591,0.098,0.065,0.934,5.021,1.59,11.184,98.29,-0.048720038467557236,0.08712737719943875
10920,2014-12-31,UPS,11808.0,23663.0,0.49,8639.0,33313.0,15895.0,2328.0,0.224,0.61,31.015,2.87,12.64,0.402,0.593,1.346,0.138,0.105,13.9,16.734,1.625,0.085,0.052,0.267,15.56,1.367,32.544,111.17,0.08712737719943875,-0.13236856810346276
10920,2015-03-31,UPS,13915.0,23417.0,1.12,10610.0,35485.0,13977.0,365.0,0.229,0.546,29.012,2.94,11.208,0.376,0.618,1.461,0.141,0.107,12.756,17.268,1.628,0.087,0.054,0.279,8.463,1.401,37.063,96.94,-0.13236856810346276,0.0020020651711308846
10920,2015-06-30,UPS,13768.0,23483.0,1.35,10303.0,35283.0,14095.0,958.0,0.234,0.896,22.762,2.99,8.386,0.405,0.696,1.468,0.144,0.11,12.307,17.822,1.597,0.102,0.067,0.241,11.634,1.366,34.976,96.91,0.0020020651711308846,0.0877191674756912
10920,2015-09-30,UPS,13581.0,25421.0,1.39,11869.0,37054.0,14237.0,1648.0,0.233,1.225,23.626,2.83,9.02,0.424,0.682,1.522,0.146,0.111,12.209,18.053,1.562,0.103,0.068,0.613,17.981,1.281,35.748,98.69,0.0877191674756912,-0.08946198761005264
10920,2015-12-31,UPS,13208.0,25103.0,1.48,10696.0,35820.0,16054.0,2379.0,0.265,2.015,18.047,3.23,8.969,0.517,0.68,1.467,0.167,0.132,10.195,21.709,1.582,0.119,0.083,0.111,14.502,1.235,25.778,96.23,-0.08946198761005264,0.08828978399331322
10920,2016-03-31,UPS,13912.0,25256.0,1.27,11098.0,36688.0,14418.0,427.0,0.262,2.351,18.778,3.03,9.685,0.495,0.668,1.443,0.169,0.133,10.306,21.825,1.53,0.12,0.084,0.125,16.448,1.239,27.793,105.47,0.08828978399331322,0.002340392099258848
10920,2016-06-30,UPS,13123.0,25216.0,1.43,9961.0,35689.0,14629.0,963.0,0.262,2.192,19.644,2.86,9.576,0.477,0.698,1.456,0.17,0.133,10.405,21.561,1.533,0.121,0.084,0.151,15.319,1.234,27.984,107.72,0.002340392099258848,-0.017845676902198404
10920,2016-09-30,UPS,12853.0,25489.0,1.44,10889.0,35575.0,14928.0,1837.0,0.262,2.031,20.663,2.69,12.529,0.466,0.597,1.465,0.169,0.132,10.547,21.021,1.558,0.12,0.083,0.312,13.964,1.245,28.387,109.36,-0.017845676902198404,0.01573883438348367
10920,2016-12-31,UPS,13849.0,26528.0,-0.27,11730.0,39948.0,16931.0,2965.0,0.196,2.212,27.328,3.14,11.261,0.329,0.542,2.088,0.126,0.09,15.013,13.861,1.548,0.093,0.056,12.43,98.637,1.181,56.892,114.64,0.01573883438348367,-0.11936345717835328
10920,2017-03-31,UPS,11494.0,26886.0,1.33,11406.0,37820.0,15510.0,938.0,0.192,1.614,26.964,3.13,18.058,0.304,0.14,2.102,0.121,0.085,14.87,12.883,1.595,0.092,0.056,10.405,23.622,1.167,68.168,107.3,-0.11936345717835328,0.004975199260132124
10920,2017-06-30,UPS,12394.0,27330.0,1.58,11082.0,38450.0,15927.0,2009.0,0.193,2.147,28.029,2.9,17.898,0.303,0.089,2.229,0.118,0.083,15.054,12.176,1.614,0.092,0.057,6.205,30.808,1.122,58.826,110.59,0.004975199260132124,0.04630991429228337
10920,2017-09-30,UPS,12910.0,28446.0,1.44,12167.0,39817.0,16173.0,3708.0,0.186,2.688,29.767,2.73,15.095,0.281,0.125,2.415,0.113,0.078,15.876,10.926,1.615,0.09,0.055,9.316,42.252,1.092,52.679,120.09,0.04630991429228337,-0.0690533296231095
10920,2017-12-31,UPS,15548.0,29855.0,1.26,12708.0,44373.0,18975.0,5227.0,0.228,4.318,18.611,3.49,48.587,0.36,-2.534,2.481,0.149,0.114,12.934,14.958,1.536,0.109,0.075,0.694,44.373,1.223,40.899,119.15,-0.0690533296231095,-0.10936579870510454
10920,2018-03-31,UPS,13620.0,30844.0,1.55,11149.0,43089.0,17113.0,1537.0,0.236,3.821,19.918,3.13,15.088,0.358,-0.098,2.166,0.143,0.109,12.225,13.165,1.596,0.109,0.075,0.743,32.515,1.156,36.713,104.66,-0.10936579870510454,-0.01434543416187739
10920,2018-06-30,UPS,13874.0,31349.0,1.71,11488.0,42867.0,17456.0,2849.0,0.228,3.023,20.652,2.96,14.065,0.332,-0.001,2.286,0.14,0.107,12.235,12.426,1.58,0.108,0.074,1.269,27.527,1.178,25.796,106.23,-0.01434543416187739,0.023168768050854327
10920,2018-09-30,UPS,13991.0,32698.0,1.73,12222.0,43563.0,17444.0,4490.0,0.22,2.463,18.446,3.16,12.363,0.313,0.073,2.407,0.137,0.105,12.311,11.109,1.562,0.108,0.077,1.014,22.38,1.199,19.235,116.75,0.023168768050854327,-0.021788152036069652
10920,2018-12-31,UPS,16210.0,33806.0,0.52,14087.0,46979.0,19848.0,6283.0,0.201,1.498,20.0,3.48,6.034,0.289,0.506,2.371,0.133,0.103,11.095,10.519,1.506,0.097,0.067,3.867,15.551,1.151,16.53,97.53,-0.021788152036069652,0.0019566128375561043
10920,2019-03-31,UPS,14904.0,37157.0,1.28,13209.0,48576.0,17160.0,1514.0,0.205,1.275,17.733,4.13,5.935,0.291,0.427,2.471,0.133,0.103,12.184,10.529,1.483,0.094,0.063,5.423,15.275,1.156,12.405,111.74,0.0019566128375561043,-0.10968082799659407
10920,2019-06-30,UPS,14843.0,37944.0,1.94,13633.0,48364.0,18048.0,2861.0,0.2,1.098,21.693,3.24,8.527,0.282,0.352,2.512,0.134,0.104,11.995,10.636,1.439,0.096,0.066,5.838,13.4,1.128,13.045,103.27,-0.10968082799659407,0.15607307041597385
10920,2019-09-30,UPS,14184.0,39098.0,2.01,12835.0,47708.0,18318.0,4336.0,0.201,0.981,20.823,3.21,9.341,0.282,0.318,2.484,0.138,0.107,11.626,11.826,1.41,0.099,0.068,3.487,11.648,1.119,11.271,119.82,0.15607307041597385,-0.10837623433948274
10920,2019-12-31,UPS,17103.0,40754.0,-0.12,15413.0,54574.0,20568.0,6380.0,0.195,0.931,17.708,4.46,7.354,0.285,0.261,2.68,0.142,0.11,12.221,10.954,1.374,0.092,0.06,1.479,16.705,1.11,12.968,117.06,-0.10837623433948274,-0.0019371953439561995
10920,2020-03-31,UPS,19389.0,41506.0,1.11,15846.0,57582.0,18035.0,933.0,0.189,0.718,20.184,4.05,7.878,0.253,0.349,2.745,0.136,0.104,11.853,11.94,1.334,0.09,0.057,1.863,12.598,1.135,13.804,93.42,-0.0019371953439561995,-0.009419561042768532
10920,2020-06-30,UPS,20226.0,41831.0,2.03,16271.0,57681.0,20459.0,2065.0,0.188,0.736,32.529,2.47,11.147,0.25,0.462,2.753,0.136,0.104,11.74,11.89,1.322,0.089,0.057,3.283,13.195,1.175,18.419,111.18,-0.009419561042768532,0.41400354645722537
10920,2020-09-30,UPS,19930.0,42476.0,2.24,15456.0,56800.0,21238.0,3219.0,0.186,0.773,32.461,2.36,10.005,0.249,0.57,2.726,0.135,0.103,12.4,11.922,1.321,0.09,0.057,2.644,13.718,1.217,15.814,166.63,0.41400354645722537,-0.10625842431097543
10920,2020-12-31,UPS,20216.0,42192.0,-3.84,17016.0,61739.0,24896.0,5412.0,0.192,0.444,102.487,2.59,10.858,0.296,0.483,2.403,0.136,0.105,15.009,11.234,1.407,0.048,0.016,,93.971,1.188,71.926,168.4,-0.10625842431097543,-0.04828342353738879
10920,2021-03-31,UPS,20985.0,42327.0,5.47,16306.0,56153.0,22908.0,834.0,0.217,1.021,36.373,1.9,12.478,0.324,0.573,2.104,0.15,0.119,12.01,15.028,1.431,0.089,0.058,30.413,13.085,1.251,16.975,169.99,-0.04828342353738879,0.14171864314183713
10920,2021-06-30,UPS,21988.0,42881.0,3.05,15770.0,54047.0,23424.0,1670.0,0.23,1.0,28.311,2.09,10.988,0.352,0.613,1.902,0.156,0.125,12.649,16.606,1.462,0.097,0.066,3.994,9.452,1.288,10.641,207.97,0.14171864314183713,-0.12672918329077254
10920,2021-09-30,UPS,22843.0,42896.0,2.65,15472.0,53682.0,23184.0,2570.0,0.237,0.821,27.1,2.06,11.181,0.362,0.632,1.771,0.159,0.128,12.31,17.388,1.473,0.099,0.068,3.605,7.361,1.333,9.763,182.1,-0.12672918329077254,0.07057181474389873
10920,2021-12-31,UPS,24934.0,44471.0,3.52,17569.0,55136.0,27771.0,4194.0,0.245,1.392,14.334,2.89,10.224,0.388,0.721,1.579,0.166,0.136,13.109,17.573,1.476,0.163,0.132,0.055,3.868,1.419,8.829,214.34,0.07057181474389873,0.05002714643785644
10920,2022-03-31,UPS,25601.0,44512.0,3.03,16842.0,54679.0,24378.0,548.0,0.251,0.786,14.878,3.34,8.95,0.365,0.739,1.553,0.168,0.137,12.332,19.606,1.462,0.139,0.109,0.368,4.143,1.453,7.13,214.46,0.05002714643785644,0.015611955262172295
10920,2022-06-30,UPS,25571.0,44518.0,3.25,17337.0,53779.0,24766.0,1388.0,0.25,0.68,15.623,3.13,9.589,0.357,0.736,1.492,0.169,0.138,11.729,19.929,1.454,0.139,0.109,0.428,3.746,1.472,7.166,182.54,0.015611955262172295,-0.062271825913968515
10920,2022-09-30,UPS,24598.0,44946.0,2.96,17679.0,52556.0,24161.0,2278.0,0.248,0.632,14.869,3.2,9.878,0.354,0.722,1.448,0.169,0.139,11.289,20.178,1.448,0.141,0.111,0.425,3.435,1.451,6.68,161.54,-0.062271825913968515,0.005337082922628689
10920,2022-12-31,UPS,22217.0,48907.0,3.96,18140.0,51321.0,27033.0,4769.0,0.243,0.557,13.825,3.55,9.443,0.334,0.662,1.378,0.17,0.138,10.126,18.165,1.428,0.147,0.115,0.054,2.594,1.225,5.529,173.84,0.005337082922628689,0.04563901184115249
