epoch,step,train_loss
0,4249,0.0002377475902903825
0,4299,0.0024106150958687067
0,4349,0.008699602447450161
0,4399,0.0007741927984170616
0,4449,0.00806525070220232
0,4499,0.0021255037281662226
0,4549,0.0008028845186345279
0,4599,5.9536314438446425e-06
0,4649,0.0023850782308727503
0,4699,0.06999824196100235
0,4749,0.09728433936834335
0,4799,0.0008714603609405458
0,4849,0.012133526615798473
0,4899,3.1428742204298032e-06
0,4949,1.2641281500691548e-05
0,4999,0.0013555337209254503
0,5049,0.020097125321626663
0,5099,0.01369138527661562
0,5149,0.21595920622348785
0,5199,0.001026245066896081
0,5249,0.0005966169992461801
0,5299,0.01107088290154934
0,5349,0.017699865624308586
0,5399,0.010090143419802189
0,5449,0.010433832183480263
0,5499,0.003589208936318755
0,5549,0.019165273755788803
0,5599,0.0003579423064365983
0,5649,0.03863951191306114
0,5699,0.002603372326120734
0,5749,0.000331714196363464
0,5799,2.1725349142798223e-05
0,5849,0.00010578347428236157
0,5899,0.006702780723571777
0,5949,0.023563692346215248
0,5999,0.010873219929635525
0,6049,0.06946062296628952
0,6099,0.08741502463817596
0,6149,0.017786351963877678
0,6199,0.009169334545731544
0,6249,0.0076925200410187244
0,6299,0.0026020959485322237
0,6349,0.003189812181517482
0,6399,0.02073516510426998
0,6449,0.0005808656569570303
0,6499,0.062453679740428925
0,6549,0.013407902792096138
0,6599,0.007479969412088394
0,6649,0.005350224208086729
0,6699,0.1074424460530281
0,6749,0.0017292739357799292
0,6799,0.005617426708340645
0,6849,0.02821996808052063
0,6899,0.0037128024268895388
0,6949,0.01064495462924242
0,6999,0.020738014951348305
0,7049,1.0488402843475342
0,7099,0.79575514793396
0,7149,0.03340417891740799
0,7199,0.01964842528104782
0,7249,0.0054006739519536495
0,7299,0.00941553246229887
0,7349,0.00270079355686903
0,7399,0.046423476189374924
0,7449,0.004820546600967646
0,7499,0.000251521123573184
0,7549,0.048674844205379486
0,7599,0.0038714364636689425
0,7649,0.028539316728711128
0,7699,0.0012757586082443595
0,7749,0.015012863092124462
0,7799,0.054113734513521194
0,7849,0.00010179090168094262
0,7899,0.006374082528054714
0,7949,0.00929454155266285
0,7999,3.8909406612219755e-06
0,8049,0.029307696968317032
0,8099,0.04714404046535492
0,8149,0.00032909269793890417
0,8199,0.012451953254640102
0,8249,0.008947032503783703
0,8299,0.002449057064950466
0,8349,0.005778873339295387
0,8399,0.011949067004024982
0,8449,0.005215134005993605
0,8499,0.005918425507843494
0,8549,0.004722836427390575
0,8599,0.017851348966360092
0,8649,0.031857918947935104
0,8699,0.03389517962932587
0,8749,0.013038679957389832
0,8799,0.04713807627558708
0,8849,0.004652446135878563
0,8899,0.003878614166751504
0,8949,2.7885116651304998e-06
0,8999,0.0013336454285308719
0,9049,0.003388443263247609
0,9099,0.001107542309910059
0,9149,0.2012796550989151
0,9199,0.04676314815878868
0,9249,0.0059294793754816055
0,9299,4.982007885701023e-05
0,9349,0.02611662819981575
0,9399,0.017246022820472717
0,9449,0.0006903719622641802
0,9499,0.015571643598377705
0,9549,0.0003853576781693846
0,9599,8.906151265364315e-07
0,9649,0.0017173256492242217
0,9699,0.031379107385873795
0,9749,0.0016035310691222548
0,9799,0.0006142946076579392
0,9849,0.001853722846135497
0,9899,0.001846678089350462
0,9949,0.0012198989279568195
0,9999,0.10519062727689743
0,10049,0.028592491522431374
0,10099,8.183928002836183e-06
0,10149,0.006265014875680208
0,10199,0.00013092256267555058
0,10249,0.00566842732951045
0,10299,0.0016288210172206163
