Date,Volume,Return,Earnings_Per_Share,Long_Term_Debt,Net_Income,Revenue,Capital_Expenditure,Net_Profit_Margin,Debt_Equity_Ratio,Current_Ratio,Price_To_Book_Ratio,Monthly_Percent_Change,Short_MA,Long_MA,Price_Day_0,Price_Day_1,Price_Day_2,Price_Day_3,Price_Day_4,Price_Day_5,Price_Day_6,Price_Day_7,Price_Day_8,Price_Day_9,Price_Day_10,Price_Day_11,Price_Day_12,Price_Day_13,Price_Day_14,Price_Day_15,Price_Day_16,Price_Day_17,Price_Day_18,Price_Day_19,Price_Day_20,Price_Day_21,Price_Day_22,Price_Day_23,Price_Day_24,Price_Day_25,Price_Day_26,Price_Day_27,Price_Day_28,Price_Day_29,Price_Day_30
2012-03-19,10770600,0.006363,1.97,170308.0,9400.0,107419.0,30975.0,0.095,1.103,0.941,2.126,0.0574778710196705,86.50666666666667,86.47999999999999,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23,87.34,87.02,86.92,86.57,85.62,85.41,84.12,84.67,84.42,83.8,84.88,85.32,86.34,85.75,84.92
2012-03-20,13618200,-0.004483,1.97,170308.0,9400.0,107419.0,30975.0,0.095,1.103,0.941,2.126,-0.46189376443417035,86.67666666666666,86.428,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23,87.34,87.02,86.92,86.57,85.62,85.41,84.12,84.67,84.42,83.8,84.88,85.32,86.34,85.75
2012-03-21,14212600,-0.006813,1.97,170308.0,9400.0,107419.0,30975.0,0.095,1.103,0.941,2.126,-0.4185559818625734,86.53333333333335,86.426,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23,87.34,87.02,86.92,86.57,85.62,85.41,84.12,84.67,84.42,83.8,84.88,85.32,86.34
2012-03-22,13884700,-0.007906,1.97,170308.0,9400.0,107419.0,30975.0,0.095,1.103,0.941,2.126,-0.8906597913981076,85.98,86.274,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23,87.34,87.02,86.92,86.57,85.62,85.41,84.12,84.67,84.42,83.8,84.88,85.32
2012-03-23,12558200,0.002578,1.97,170308.0,9400.0,107419.0,30975.0,0.095,1.103,0.941,2.126,-1.250730566919922,85.63,86.096,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23,87.34,87.02,86.92,86.57,85.62,85.41,84.12,84.67,84.42,83.8,84.88
2012-03-26,17337700,0.0173,1.97,170308.0,9400.0,107419.0,30975.0,0.095,1.103,0.941,2.126,-3.4585775020108067,85.97000000000001,86.104,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23,87.34,87.02,86.92,86.57,85.62,85.41,84.12,84.67,84.42,83.8
2012-03-27,12509100,-0.004711,1.97,170308.0,9400.0,107419.0,30975.0,0.095,1.103,0.941,2.126,-3.8212883860540314,86.40000000000002,86.10799999999999,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23,87.34,87.02,86.92,86.57,85.62,85.41,84.12,84.67,84.42
2012-03-28,16156700,-0.008774,1.97,170308.0,9400.0,107419.0,30975.0,0.095,1.103,0.941,2.126,-3.5173538318192357,86.50333333333333,86.078,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23,87.34,87.02,86.92,86.57,85.62,85.41,84.12,84.67
2012-03-29,13200400,0.002562,1.97,170308.0,9400.0,107419.0,30975.0,0.095,1.103,0.941,2.126,-3.461895910780674,86.18666666666668,86.228,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23,87.34,87.02,86.92,86.57,85.62,85.41,84.12
2012-03-30,12970800,0.007551,1.97,170308.0,9400.0,107419.0,30975.0,0.095,1.103,0.941,2.126,-5.31534647757408,86.22333333333334,86.464,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23,87.34,87.02,86.92,86.57,85.62,85.41
2012-04-02,13856300,0.00392,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-6.064086367290671,86.62666666666667,86.47200000000001,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23,87.34,87.02,86.92,86.57,85.62
2012-04-03,17717500,-0.014241,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-4.264243271583359,86.54333333333334,86.314,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23,87.34,87.02,86.92,86.57
2012-04-04,17114900,-0.009903,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-3.612614732878333,85.96,86.138,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23,87.34,87.02,86.92
2012-04-05,11957900,-0.001883,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-3.949540202782356,85.21,85.886,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23,87.34,87.02
2012-04-09,11028700,-0.011082,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-2.1936099189317946,84.56,85.316,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23,87.34
2012-04-10,19994300,-0.020386,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-0.2677376171352061,83.62333333333333,84.336,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14,87.23
2012-04-11,15856700,0.00645,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-0.7980652962515075,82.91666666666667,83.71000000000001,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5,87.14
2012-04-12,15266300,0.010883,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-1.1842105263157834,82.82333333333334,83.434,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83,86.5
2012-04-13,13858600,-0.007775,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-1.048824593128396,83.08333333333333,83.06,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33,86.83
2012-04-16,17526000,0.012779,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-2.4758957266992003,83.52,83.086,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01,86.33
2012-04-17,14209600,0.017141,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-6.623756582796952,84.13666666666667,83.74199999999999,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86,87.01
2012-04-18,12997500,0.003511,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-8.303206997084553,85.07000000000001,84.352,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83,85.86
2012-04-19,15975400,-0.005481,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-8.630393996247655,85.49333333333334,84.688,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83,85.83
2012-04-20,17216900,0.000235,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-8.757327080890972,85.44333333333334,85.15799999999999,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3,84.83
2012-04-23,15197100,0.004572,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-9.441008285680947,85.42333333333335,85.494,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55,84.3
2012-04-24,11632900,0.007235,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-7.102305642451623,85.76666666666667,85.66600000000001,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86,85.55
2012-04-25,18478700,0.006257,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-7.092688543465742,86.28333333333335,85.886,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02,86.86
2012-04-26,17263700,-0.008981,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-6.076449401649809,86.41000000000001,86.044,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09,86.02
2012-04-27,10680400,0.000116,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-6.749535315985133,86.33333333333333,86.19999999999999,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44,86.09
2012-04-30,11735700,0.00302,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-5.883715543201295,86.16333333333334,86.33,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99,86.44
2012-05-01,13818300,0.008108,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-7.364430147058836,86.48666666666668,86.476,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6,86.99
2012-05-02,11108900,-0.009651,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-4.721577726218106,86.52666666666669,86.346,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01,86.6
2012-05-03,9998800,-0.00638,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-2.8371278458844214,86.29666666666667,86.262,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33,86.01
2012-05-04,15056300,-0.012609,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-1.726380513184337,85.47333333333334,85.96000000000001,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55,85.33
2012-05-07,12018400,-0.001064,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,0.0,84.90000000000002,85.588,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03,85.55
2012-05-08,19607100,-0.005445,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,1.1306831706736524,84.35666666666667,84.984,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62,87.03
2012-05-09,17428800,-0.00845,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-1.440403312927623,83.93666666666667,84.40599999999999,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86,86.62
2012-05-10,13236000,0.0012,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-0.881216803476586,83.39,83.84400000000001,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08,85.86
2012-05-11,12063000,0.003139,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,-2.23826714801444,83.08333333333334,83.55,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73,86.08
2012-05-14,12676300,-0.011793,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,0.3409644422795922,82.68666666666667,83.078,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07,86.73
2012-05-15,15763800,-0.004019,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,1.7239271304560415,82.33666666666669,82.632,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83,87.07
2012-05-16,15040900,0.004646,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,1.131799926980641,82.02666666666667,82.40400000000001,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98,85.83
2012-05-17,17700400,-0.003164,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,4.468318886582831,81.95666666666668,82.21799999999999,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82,84.98
2012-05-18,21747600,-0.005372,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,4.750214802994973,81.85000000000001,81.89200000000001,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88,84.82
2012-05-21,13730800,0.006996,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,5.168210628961475,81.80666666666667,81.876,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17,83.88
2012-05-22,13790000,-0.001097,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,4.417327638804137,81.82000000000001,81.908,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7,82.17
2012-05-23,17582500,0.001098,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,3.364212579229633,82.01,81.88199999999999,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6,82.7
2012-05-24,14114400,0.006948,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,1.2589274906185768,82.2,82.022,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95,83.6
2012-05-25,12756600,-0.006416,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,1.25487329434698,82.24333333333334,82.144,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01,82.95
2012-05-29,15932000,-0.001828,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,2.9903576223605377,82.20666666666666,82.122,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45,84.01
2012-05-30,19593000,-0.02612,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,5.426745206166183,81.26666666666667,81.69,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75,85.45
2012-05-31,38958200,-0.014538,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,8.69896985883251,80.11666666666667,81.008,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28,85.75
2012-06-01,22872900,-0.00903,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,9.150410677618064,78.78000000000002,80.07000000000001,77.92,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3,85.28
2012-06-04,17712300,-0.001155,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,10.150327637157917,78.12666666666667,79.22,77.83,77.92,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69,85.3
2012-06-05,17721000,-0.002955,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,11.095360824742267,77.78333333333333,78.354,77.6,77.83,77.92,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31,85.69
2012-06-06,23882300,0.033247,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,7.520578697929642,78.53666666666668,78.432,80.18,77.6,77.83,77.92,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85,86.31
2012-06-07,18415100,0.006361,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,6.518775560788208,79.49000000000001,78.84400000000001,80.69,80.18,77.6,77.83,77.92,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07,86.85
2012-06-08,18146400,0.001859,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,5.40573973280553,80.57000000000001,79.428,80.84,80.69,80.18,77.6,77.83,77.92,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08,86.07
2012-06-11,18035300,-0.007051,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,5.369378348075249,80.60000000000001,79.91600000000001,80.27,80.84,80.69,80.18,77.6,77.83,77.92,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34,86.08
2012-06-12,14167500,0.012333,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,4.897858725079978,80.79,80.648,81.26,80.27,80.84,80.69,80.18,77.6,77.83,77.92,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04,86.34
2012-06-13,15098100,-0.007753,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,7.304973334986979,80.72000000000001,80.738,80.63,81.26,80.27,80.84,80.69,80.18,77.6,77.83,77.92,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2,87.04
2012-06-14,16943700,0.018603,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,6.477535614270069,81.34,81.026,82.13,80.63,81.26,80.27,80.84,80.69,80.18,77.6,77.83,77.92,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65,86.2
2012-06-15,27350200,0.013272,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,5.215092525835139,81.99333333333333,81.502,83.22,82.13,80.63,81.26,80.27,80.84,80.69,80.18,77.6,77.83,77.92,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57,85.65
2012-06-18,13885000,-0.001322,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,4.500060161232096,82.82000000000001,82.07000000000001,83.11,83.22,82.13,80.63,81.26,80.27,80.84,80.69,80.18,77.6,77.83,77.92,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48,84.57
2012-06-19,21053200,0.016484,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,2.8764204545454457,83.60333333333334,82.714,84.48,83.11,83.22,82.13,80.63,81.26,80.27,80.84,80.69,80.18,77.6,77.83,77.92,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02,84.48
2012-06-20,23275000,0.0058,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,1.070966223372951,84.18666666666668,83.582,84.97,84.48,83.11,83.22,82.13,80.63,81.26,80.27,80.84,80.69,80.18,77.6,77.83,77.92,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31,84.02
2012-06-21,33752400,-0.033659,2.0,181035.0,9450.0,110696.0,7843.0,0.09,1.086,0.947,2.101,6.62525879917184,83.85333333333334,83.578,82.11,84.97,84.48,83.11,83.22,82.13,80.63,81.26,80.27,80.84,80.69,80.18,77.6,77.83,77.92,78.63,79.79,81.93,82.08,82.61,82.04,81.95,82.04,81.47,81.91,82.17,81.79,82.12,83.1,82.84,83.31
