gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,ajexq,curcdq,datacqtr,datafqtr,rdq,actq,cshoq,epsfiq,teqq,cshfdy,oancfy,costat,dvpspq
111864,2006-12-31,2006,4,INDL,C,D,STD,CTSH,4.000000000000,USD,2006Q4,2006Q4,2007-02-05,1040.3910,142.5130,0.4600,,150.5620,252.8760,A,0.0000
111864,2007-03-31,2007,1,INDL,C,D,STD,CTSH,4.000000000000,USD,2007Q1,2007Q1,2007-05-02,1137.5930,143.7490,0.5000,,151.7580,12.4830,A,0.0000
111864,2007-06-30,2007,2,INDL,C,D,STD,CTSH,4.000000000000,USD,2007Q2,2007Q2,2007-08-01,1229.5700,144.6030,0.5400,,151.9030,64.5210,A,0.0000
111864,2007-09-30,2007,3,INDL,C,D,STD,CTSH,4.000000000000,USD,2007Q3,2007Q3,2007-11-06,1353.5940,145.1430,0.6400,,152.0300,194.4240,A,0.0000
111864,2007-12-31,2007,4,INDL,C,D,STD,CTSH,2.000000000000,USD,2007Q4,2007Q4,2008-02-07,1242.1790,288.0120,0.3200,,303.5930,344.3200,A,0.0000
111864,2008-03-31,2008,1,INDL,C,D,STD,CTSH,2.000000000000,USD,2008Q1,2008Q1,2008-05-07,1116.4210,288.8210,0.3400,,299.0520,22.2610,A,0.0000
111864,2008-06-30,2008,2,INDL,C,D,STD,CTSH,2.000000000000,USD,2008Q2,2008Q2,2008-07-31,1268.6200,291.5930,0.3500,,299.1920,97.0260,A,0.0000
111864,2008-09-30,2008,3,INDL,C,D,STD,CTSH,2.000000000000,USD,2008Q3,2008Q3,2008-11-05,1321.2080,291.1840,0.3800,,299.3960,236.7920,A,0.0000
111864,2008-12-31,2008,4,INDL,C,D,STD,CTSH,2.000000000000,USD,2008Q4,2008Q4,2009-02-13,1468.1190,291.6700,0.3800,,298.9400,429.7050,A,0.0000
111864,2009-03-31,2009,1,INDL,C,D,STD,CTSH,2.000000000000,USD,2009Q1,2009Q1,2009-05-05,1525.6560,291.9970,0.3800,2072.7110,297.9930,75.0900,A,0.0000
111864,2009-06-30,2009,2,INDL,C,D,STD,CTSH,2.000000000000,USD,2009Q2,2009Q2,2009-08-04,1763.6740,293.1690,0.4700,2267.6970,298.6330,226.3480,A,0.0000
111864,2009-09-30,2009,3,INDL,C,D,STD,CTSH,2.000000000000,USD,2009Q3,2009Q3,2009-11-03,2016.8260,294.6500,0.4500,2436.2180,299.9490,434.8030,A,0.0000
111864,2009-12-31,2009,4,INDL,C,D,STD,CTSH,2.000000000000,USD,2009Q4,2009Q4,2010-02-09,2307.5680,297.2310,0.4700,2653.1770,301.1150,672.3250,A,0.0000
111864,2010-03-31,2010,1,INDL,C,D,STD,CTSH,2.000000000000,USD,2010Q1,2010Q1,2010-05-04,2469.2330,299.3800,0.4900,2886.3690,306.6640,2.3280,A,0.0000
111864,2010-06-30,2010,2,INDL,C,D,STD,CTSH,2.000000000000,USD,2010Q2,2010Q2,2010-08-03,2804.9240,300.8020,0.5600,3040.8870,307.5760,137.6220,A,0.0000
111864,2010-09-30,2010,3,INDL,C,D,STD,CTSH,2.000000000000,USD,2010Q3,2010Q3,2010-11-01,3234.6800,303.3540,0.6600,3367.1840,308.2570,372.3600,A,0.0000
111864,2010-12-31,2010,4,INDL,C,D,STD,CTSH,2.000000000000,USD,2010Q4,2010Q4,2011-02-07,3518.2340,303.9410,0.6600,3584.4310,309.1370,764.6540,A,0.0000
111864,2011-03-31,2011,1,INDL,C,D,STD,CTSH,2.000000000000,USD,2011Q1,2011Q1,2011-05-03,3535.8000,304.2100,0.6700,3764.1890,311.8030,45.6290,A,0.0000
111864,2011-06-30,2011,2,INDL,C,D,STD,CTSH,2.000000000000,USD,2011Q2,2011Q2,2011-08-02,3757.8970,303.6080,0.6700,3951.8490,311.6400,260.7420,A,0.0000
111864,2011-09-30,2011,3,INDL,C,D,STD,CTSH,2.000000000000,USD,2011Q3,2011Q3,2011-11-02,3812.1970,302.0840,0.7300,3939.5220,310.8590,590.0860,A,0.0000
111864,2011-12-31,2011,4,INDL,C,D,STD,CTSH,2.000000000000,USD,2011Q4,2011Q4,2012-02-08,4085.5060,303.1060,0.7800,3952.8860,310.3510,875.1520,A,0.0000
111864,2012-03-31,2012,1,INDL,C,D,STD,CTSH,2.000000000000,USD,2012Q1,2012Q1,2012-05-07,4196.7420,304.4230,0.7900,4367.2490,309.2080,101.7630,A,0.0000
111864,2012-06-30,2012,2,INDL,C,D,STD,CTSH,2.000000000000,USD,2012Q2,2012Q2,2012-08-06,4152.3520,299.2520,0.8200,4092.3330,308.2670,425.8630,A,0.0000
111864,2012-09-30,2012,3,INDL,C,D,STD,CTSH,2.000000000000,USD,2012Q3,2012Q3,2012-11-07,4541.5310,299.9400,0.9100,4572.3700,306.5550,810.7230,A,0.0000
111864,2012-12-31,2012,4,INDL,C,D,STD,CTSH,2.000000000000,USD,2012Q4,2012Q4,2013-02-07,4814.2940,301.6800,0.9200,4854.3830,305.8610,1172.5830,A,0.0000
111864,2013-03-31,2013,1,INDL,C,D,STD,CTSH,2.000000000000,USD,2013Q1,2013Q1,2013-05-08,4836.6400,302.4850,0.9300,5215.9340,305.1760,73.4680,A,0.0000
111864,2013-06-30,2013,2,INDL,C,D,STD,CTSH,2.000000000000,USD,2013Q2,2013Q2,2013-08-06,5133.9610,301.3220,0.9900,5323.7480,304.8110,439.0250,A,0.0000
111864,2013-09-30,2013,3,INDL,C,D,STD,CTSH,2.000000000000,USD,2013Q3,2013Q3,2013-11-05,5739.2050,302.3690,1.0500,5648.2760,304.6320,917.9030,A,0.0000
111864,2013-12-31,2013,4,INDL,C,D,STD,CTSH,2.000000000000,USD,2013Q4,2013Q4,2014-02-05,6147.8820,303.8640,1.0600,6135.7910,304.8310,1423.7760,A,0.0000
111864,2014-03-31,2014,1,INDL,C,D,STD,CTSH,1.000000000000,USD,2014Q1,2014Q1,2014-05-07,6290.7400,608.4450,0.5700,6622.9570,612.8970,157.3200,A,0.0000
111864,2014-06-30,2014,2,INDL,C,D,STD,CTSH,1.000000000000,USD,2014Q2,2014Q2,2014-08-06,6740.6900,607.8500,0.6100,6990.8290,612.5300,565.6330,A,0.0000
111864,2014-09-30,2014,3,INDL,C,D,STD,CTSH,1.000000000000,USD,2014Q3,2014Q3,2014-11-05,7260.0260,608.9110,0.5800,7381.7100,612.3940,1148.8140,A,0.0000
111864,2014-12-31,2014,4,INDL,C,D,STD,CTSH,1.000000000000,USD,2014Q4,2014Q4,2015-02-04,6750.2970,609.3980,0.5900,7740.2180,612.4890,1473.0100,A,0.0000
111864,2015-03-31,2015,1,INDL,C,D,STD,CTSH,1.000000000000,USD,2015Q1,2015Q1,2015-05-04,6406.5000,610.5000,0.6200,8178.5000,613.9000,189.3000,A,0.0000
111864,2015-06-30,2015,2,INDL,C,D,STD,CTSH,1.000000000000,USD,2015Q2,2015Q2,2015-08-05,6771.4000,609.5000,0.6800,8540.8000,613.9000,645.4000,A,0.0000
111864,2015-09-30,2015,3,INDL,C,D,STD,CTSH,1.000000000000,USD,2015Q3,2015Q3,2015-11-04,7237.9000,608.0000,0.6500,8827.0000,613.5000,1463.3000,A,0.0000
111864,2015-12-31,2015,4,INDL,C,D,STD,CTSH,1.000000000000,USD,2015Q4,2015Q4,2016-02-08,7908.6000,609.0000,0.6900,9278.1000,613.3000,2153.3000,A,0.0000
111864,2016-03-31,2016,1,INDL,C,D,STD,CTSH,1.000000000000,USD,2016Q1,2016Q1,2016-05-06,7570.9000,606.2000,0.7200,9612.3000,611.8000,68.8000,A,0.0000
111864,2016-06-30,2016,2,INDL,C,D,STD,CTSH,1.000000000000,USD,2016Q2,2016Q2,2016-08-05,7758.9000,607.3000,0.4100,9862.9000,610.3000,428.4000,A,0.0000
111864,2016-09-30,2016,3,INDL,C,D,STD,CTSH,1.000000000000,USD,2016Q3,2016Q3,2016-11-07,8199.8000,606.6000,0.7300,10292.3000,609.7000,1022.4000,A,0.0000
111864,2016-12-31,2016,4,INDL,C,D,STD,CTSH,1.000000000000,USD,2016Q4,2016Q4,2017-02-08,8600.0000,608.0000,0.6800,10728.0000,610.0000,1621.0000,A,0.0000
111864,2017-03-31,2017,1,INDL,C,D,STD,CTSH,1.000000000000,USD,2017Q1,2017Q1,2017-05-05,7842.0000,589.0000,0.9200,9983.0000,607.0000,277.0000,A,0.0000
111864,2017-06-30,2017,2,INDL,C,D,STD,CTSH,1.000000000000,USD,2017Q2,2017Q2,2017-08-03,8099.0000,590.0000,0.8000,10483.0000,599.0000,798.0000,A,0.1500
111864,2017-09-30,2017,3,INDL,C,D,STD,CTSH,1.000000000000,USD,2017Q3,2017Q3,2017-11-01,8557.0000,590.0000,0.8400,10979.0000,596.0000,1571.0000,A,0.1500
111864,2017-12-31,2017,4,INDL,C,D,STD,CTSH,1.000000000000,USD,2017Q4,2017Q4,2018-02-07,9111.0000,588.0000,-0.0300,10669.0000,595.0000,2407.0000,A,0.1500
111864,2018-03-31,2018,1,INDL,C,D,STD,CTSH,1.000000000000,USD,2018Q1,2018Q1,2018-05-07,8990.0000,586.0000,0.8800,10988.0000,589.0000,388.0000,A,0.2000
111864,2018-06-30,2018,2,INDL,C,D,STD,CTSH,1.000000000000,USD,2018Q2,2018Q2,2018-08-02,8303.0000,580.0000,0.7800,10648.0000,587.0000,1028.0000,A,0.2000
111864,2018-09-30,2018,3,INDL,C,D,STD,CTSH,1.000000000000,USD,2018Q3,2018Q3,2018-10-30,8727.0000,580.0000,0.8200,10978.0000,585.0000,1890.0000,A,0.2000
111864,2018-12-31,2018,4,INDL,C,D,STD,CTSH,1.000000000000,USD,2018Q4,2018Q4,2019-02-06,8677.0000,577.0000,1.1200,11424.0000,584.0000,2592.0000,A,0.2000
111864,2019-03-31,2019,1,INDL,C,D,STD,CTSH,1.000000000000,USD,2019Q1,2019Q1,2019-05-02,7883.0000,569.0000,0.7700,11136.0000,575.0000,269.0000,A,0.2000
111864,2019-06-30,2019,2,INDL,C,D,STD,CTSH,1.000000000000,USD,2019Q2,2019Q2,2019-07-31,7206.0000,552.0000,0.9000,10557.0000,570.0000,844.0000,A,0.2000
111864,2019-09-30,2019,3,INDL,C,D,STD,CTSH,1.000000000000,USD,2019Q3,2019Q3,2019-10-30,7391.0000,550.0000,0.9000,10702.0000,563.0000,1561.0000,A,0.2000
111864,2019-12-31,2019,4,INDL,C,D,STD,CTSH,1.000000000000,USD,2019Q4,2019Q4,2020-02-05,7611.0000,548.0000,0.7200,11022.0000,560.0000,2499.0000,A,0.2000
111864,2020-03-31,2020,1,INDL,C,D,STD,CTSH,1.000000000000,USD,2020Q1,2020Q1,2020-05-07,8325.0000,541.0000,0.6700,10613.0000,546.0000,497.0000,A,0.2200
111864,2020-06-30,2020,2,INDL,C,D,STD,CTSH,1.000000000000,USD,2020Q2,2020Q2,2020-07-29,8531.0000,542.0000,0.6700,10972.0000,544.0000,1476.0000,A,0.2200
111864,2020-09-30,2020,3,INDL,C,D,STD,CTSH,1.000000000000,USD,2020Q3,2020Q3,2020-10-28,8619.0000,539.0000,0.6400,11140.0000,543.0000,2401.0000,A,0.2200
111864,2020-12-31,2020,4,INDL,C,D,STD,CTSH,1.000000000000,USD,2020Q4,2020Q4,2021-02-03,6851.0000,530.0000,0.5900,10836.0000,541.0000,3299.0000,A,0.2200
111864,2021-03-31,2021,1,INDL,C,D,STD,CTSH,1.000000000000,USD,2021Q1,2021Q1,2021-05-05,6595.0000,528.0000,0.9500,11037.0000,531.0000,181.0000,A,0.2400
111864,2021-06-30,2021,2,INDL,C,D,STD,CTSH,1.000000000000,USD,2021Q2,2021Q2,2021-07-28,6451.0000,525.0000,0.9700,11205.0000,529.0000,722.0000,A,0.2400
111864,2021-09-30,2021,3,INDL,C,D,STD,CTSH,1.000000000000,USD,2021Q3,2021Q3,2021-10-27,6995.0000,525.0000,1.0300,11546.0000,528.0000,1670.0000,A,0.2400
111864,2021-12-31,2021,4,INDL,C,D,STD,CTSH,1.000000000000,USD,2021Q4,2021Q4,2022-02-02,7342.0000,525.0000,1.1000,11991.0000,528.0000,2495.0000,A,0.2400
111864,2022-03-31,2022,1,INDL,C,D,STD,CTSH,1.000000000000,USD,2022Q1,2022Q1,2022-05-04,7077.0000,521.0000,1.0700,11973.0000,525.0000,306.0000,A,0.2700
111864,2022-06-30,2022,2,INDL,C,D,STD,CTSH,1.000000000000,USD,2022Q2,2022Q2,2022-07-27,7023.0000,518.0000,1.1100,11950.0000,523.0000,834.0000,A,0.2700
111864,2022-09-30,2022,3,INDL,C,D,STD,CTSH,1.000000000000,USD,2022Q3,2022Q3,2022-11-02,7317.0000,514.0000,1.2200,11958.0000,521.0000,1866.0000,A,0.2700
111864,2022-12-31,2022,4,INDL,C,D,STD,CTSH,1.000000000000,USD,2022Q4,2022Q4,2023-02-02,7266.0000,509.0000,1.0200,12309.0000,519.0000,2568.0000,A,0.2700
111864,2023-03-31,2023,1,INDL,C,D,STD,CTSH,1.000000000000,USD,2023Q1,2023Q1,2023-05-03,7228.0000,507.0000,1.1400,12661.0000,509.0000,729.0000,A,0.2900
111864,2023-06-30,2023,2,INDL,C,D,STD,CTSH,1.000000000000,USD,2023Q2,2023Q2,2023-08-02,6951.0000,505.0000,0.9100,12903.0000,508.0000,765.0000,A,0.2900
111864,2023-09-30,2023,3,INDL,C,D,STD,CTSH,1.000000000000,USD,2023Q3,2023Q3,2023-11-01,7127.0000,501.0000,1.0400,12882.0000,507.0000,1593.0000,A,0.2900
111864,2023-12-31,2023,4,INDL,C,D,STD,CTSH,1.000000000000,USD,2023Q4,2023Q4,2024-02-06,7506.0000,498.0000,1.1100,13227.0000,505.0000,2330.0000,A,0.2900
111864,2024-03-31,2024,1,INDL,C,D,STD,CTSH,1.000000000000,USD,2024Q1,2024Q1,2024-05-01,7086.0000,497.0000,1.1000,13490.0000,498.0000,95.0000,A,0.3000
111864,2024-06-30,2024,2,INDL,C,D,STD,CTSH,1.000000000000,USD,2024Q2,2024Q2,2024-07-31,7245.0000,497.0000,1.1400,13898.0000,498.0000,357.0000,A,0.3000
111864,2024-09-30,2024,3,INDL,C,D,STD,CTSH,1.000000000000,USD,2024Q3,2024Q3,2024-10-30,7548.0000,496.0000,1.1700,14452.0000,497.0000,1204.0000,A,0.3000
111864,2024-12-31,2024,4,INDL,C,D,STD,CTSH,1.000000000000,USD,2024Q4,2024Q4,2025-02-05,7504.0000,495.0000,1.1000,14408.0000,497.0000,2124.0000,A,0.3000
114628,1997-02-28,1997,1,INDL,C,D,STD,GS,1.000000000000,USD,1997Q1,1997Q1,,,,,,,,A,
114628,1997-05-31,1997,2,INDL,C,D,STD,GS,1.000000000000,USD,1997Q2,1997Q2,,,,,,,,A,
114628,1997-08-31,1997,3,INDL,C,D,STD,GS,1.000000000000,USD,1997Q3,1997Q3,,,,,,,,A,
114628,1997-11-30,1997,4,INDL,C,D,STD,GS,1.000000000000,USD,1997Q4,1997Q4,,,,,6537.0000,,70.0000,A,
114628,1998-02-28,1998,1,INDL,C,D,STD,GS,1.000000000000,USD,1998Q1,1998Q1,,,,,,,,A,
114628,1998-05-31,1998,2,INDL,C,D,STD,GS,1.000000000000,USD,1998Q2,1998Q2,,,,,,,,A,
114628,1998-08-31,1998,3,INDL,C,D,STD,GS,1.000000000000,USD,1998Q3,1998Q3,,,,,,,,A,
114628,1998-11-30,1998,4,INDL,C,D,STD,GS,1.000000000000,USD,1998Q4,1998Q4,,,,,6384.0000,,62.0000,A,0.0000
114628,1999-02-28,1999,1,INDL,C,D,STD,GS,1.000000000000,USD,1999Q1,1999Q1,,,474.7120,,6991.0000,,-2403.0000,A,0.0000
114628,1999-05-31,1999,2,INDL,C,D,STD,GS,1.000000000000,USD,1999Q2,1999Q2,1999-06-23,,474.7120,0.7100,7856.0000,479.9080,-1486.0000,A,0.0000
114628,1999-08-31,1999,3,INDL,C,D,STD,GS,1.000000000000,USD,1999Q3,1999Q3,1999-09-21,,474.5980,1.3200,8597.0000,483.1460,-5307.0000,A,0.1200
114628,1999-11-30,1999,4,INDL,C,D,STD,GS,1.000000000000,USD,1999Q4,1999Q4,1999-12-21,,484.5660,1.4800,10145.0000,485.8040,-12589.0000,A,0.1200
114628,2000-02-29,2000,1,INDL,C,D,STD,GS,1.000000000000,USD,2000Q1,2000Q1,2000-03-21,,484.6130,1.7600,11096.0000,505.3870,-4917.0000,A,0.1200
114628,2000-05-31,2000,2,INDL,C,D,STD,GS,1.000000000000,USD,2000Q2,2000Q2,2000-06-20,,483.9960,1.4800,11905.0000,507.8250,-9755.0000,A,0.1200
114628,2000-08-31,2000,3,INDL,C,D,STD,GS,1.000000000000,USD,2000Q3,2000Q3,2000-09-19,,480.2640,1.6200,12693.0000,508.1810,-5025.0000,A,0.1200
114628,2000-11-30,2000,4,INDL,C,D,STD,GS,1.000000000000,USD,2000Q4,2000Q4,2000-12-19,,513.7000,1.1600,16530.0000,511.5000,11135.0000,A,0.1200
114628,2001-02-28,2001,1,INDL,C,D,STD,GS,1.000000000000,USD,2001Q1,2001Q1,2001-03-20,,514.0000,1.4000,17438.0000,548.6000,-3448.0000,A,0.1200
114628,2001-05-31,2001,2,INDL,C,D,STD,GS,1.000000000000,USD,2001Q2,2001Q2,2001-06-19,,513.2000,1.0600,18016.0000,547.2000,-15102.0000,A,0.1200
114628,2001-08-31,2001,3,INDL,C,D,STD,GS,1.000000000000,USD,2001Q3,2001Q3,2001-09-26,,503.5000,0.8700,17958.0000,544.6000,-5063.0000,A,0.1200
114628,2001-11-30,2001,4,INDL,C,D,STD,GS,1.000000000000,USD,2001Q4,2001Q4,2001-12-20,,501.8000,0.9300,18231.0000,541.8000,-15176.0000,A,0.1200
114628,2002-02-28,2002,1,INDL,C,D,STD,GS,1.000000000000,USD,2002Q1,2002Q1,2002-03-19,,498.4000,0.9800,18495.0000,534.4000,-3741.0000,A,0.1200
114628,2002-05-31,2002,2,INDL,C,D,STD,GS,1.000000000000,USD,2002Q2,2002Q2,2002-06-20,,494.6000,1.0600,18858.0000,532.5000,-2887.0000,A,0.1200
114628,2002-08-31,2002,3,INDL,C,D,STD,GS,1.000000000000,USD,2002Q3,2002Q3,2002-09-24,,493.5000,1.0000,18844.0000,528.5000,-19124.0000,A,0.1200
114628,2002-11-30,2002,4,INDL,C,D,STD,GS,1.000000000000,USD,2002Q4,2002Q4,2002-12-19,,491.2000,0.9800,19003.0000,525.1000,-10077.0000,A,0.1200
114628,2003-02-28,2003,1,INDL,C,D,STD,GS,1.000000000000,USD,2003Q1,2003Q1,2003-03-20,,487.3000,1.2900,19514.0000,512.0000,-8130.0000,A,0.1200
114628,2003-05-31,2003,2,INDL,C,D,STD,GS,1.000000000000,USD,2003Q2,2003Q2,2003-06-25,,484.2000,1.3600,20042.0000,511.1000,-13162.0000,A,0.1200
114628,2003-08-31,2003,3,INDL,C,D,STD,GS,1.000000000000,USD,2003Q3,2003Q3,2003-09-23,,489.9000,1.3200,20438.0000,511.3000,-16865.0000,A,0.2500
114628,2003-11-30,2003,4,INDL,C,D,STD,GS,1.000000000000,USD,2003Q4,2003Q4,2003-12-18,,496.1000,1.8900,21632.0000,511.9000,-15655.0000,A,0.2500
114628,2004-02-29,2004,1,INDL,C,D,STD,GS,1.000000000000,USD,2004Q1,2004Q1,2004-03-23,,488.6000,2.5000,22235.0000,517.1000,-14832.0000,A,0.2500
114628,2004-05-31,2004,2,INDL,C,D,STD,GS,1.000000000000,USD,2004Q2,2004Q2,2004-06-22,,486.6000,2.3100,23152.0000,515.3000,-12372.0000,A,0.2500
114628,2004-08-31,2004,3,INDL,C,D,STD,GS,1.000000000000,USD,2004Q3,2004Q3,2004-09-21,,489.1000,1.7400,23514.0000,511.8000,-25915.0000,A,0.2500
114628,2004-11-30,2004,4,INDL,C,D,STD,GS,1.000000000000,USD,2004Q4,2004Q4,2004-12-16,,494.0000,2.3600,25079.0000,510.5000,-33612.0000,A,0.2500
114628,2005-02-28,2005,1,INDL,C,D,STD,GS,1.000000000000,USD,2005Q1,2005Q1,2005-03-17,,490.6000,2.9400,26075.0000,515.1000,-5710.0000,A,0.2500
114628,2005-05-31,2005,2,INDL,C,D,STD,GS,1.000000000000,USD,2005Q2,2005Q2,2005-06-16,,479.7000,1.7100,26395.0000,510.7000,-7463.0000,A,0.2500
114628,2005-08-31,2005,3,INDL,C,D,STD,GS,1.000000000000,USD,2005Q3,2005Q3,2005-09-20,,466.8000,3.2500,26607.0000,505.2000,-12964.0000,A,0.2500
114628,2005-11-30,2005,4,INDL,C,D,STD,GS,1.000000000000,USD,2005Q4,2005Q4,2005-12-15,,460.4000,3.3500,28002.0000,500.2000,-12413.0000,A,0.2500
114628,2006-02-28,2006,1,INDL,C,D,STD,GS,1.000000000000,USD,2006Q1,2006Q1,2006-03-14,,449.6000,5.0800,28915.0000,483.3000,-19656.0000,A,0.2500
114628,2006-05-31,2006,2,INDL,C,D,STD,GS,1.000000000000,USD,2006Q2,2006Q2,2006-06-13,,449.8000,4.7800,31800.0000,480.8000,-34292.0000,A,0.3500
114628,2006-08-31,2006,3,INDL,C,D,STD,GS,1.000000000000,USD,2006Q3,2006Q3,2006-09-12,,447.8000,3.2600,33493.0000,479.7000,-41567.0000,A,0.3500
114628,2006-11-30,2006,4,INDL,C,D,STD,GS,1.000000000000,USD,2006Q4,2006Q4,2006-12-12,,450.1000,6.5900,35786.0000,477.4000,-47617.0000,A,0.3500
114628,2007-02-28,2007,1,INDL,C,D,STD,GS,1.000000000000,USD,2007Q1,2007Q1,2007-03-13,,438.3000,6.6700,36900.0000,471.9000,-14022.0000,A,0.3500
114628,2007-05-31,2007,2,INDL,C,D,STD,GS,1.000000000000,USD,2007Q2,2007Q2,2007-06-14,,434.9000,4.9300,38459.0000,468.0000,-45233.0000,A,0.3500
114628,2007-08-31,2007,3,INDL,C,D,STD,GS,1.000000000000,USD,2007Q3,2007Q3,2007-09-20,,425.5000,6.1300,39118.0000,464.3000,-64229.0000,A,0.3500
114628,2007-11-30,2007,4,INDL,C,D,STD,GS,1.000000000000,USD,2007Q4,2007Q4,2007-12-18,,439.0000,7.0100,42800.0000,461.2000,-68197.0000,A,0.3500
114628,2008-02-29,2008,1,INDL,C,D,STD,GS,1.000000000000,USD,2008Q1,2008Q1,2008-03-18,,427.6000,3.2300,42629.0000,453.5000,-22649.0000,A,0.3500
114628,2008-05-31,2008,2,INDL,C,D,STD,GS,1.000000000000,USD,2008Q2,2008Q2,2008-06-17,,427.9000,4.5800,44818.0000,450.6000,-13217.0000,A,0.3500
114628,2008-08-31,2008,3,INDL,C,D,STD,GS,1.000000000000,USD,2008Q3,2008Q3,2008-09-16,,428.0000,1.8100,45599.0000,449.7000,-10604.0000,A,0.3500
114628,2008-11-30,2008,4,INDL,C,D,STD,GS,1.000000000000,USD,2008Q4,2008Q4,2008-12-16,,485.4000,-4.9700,64369.0000,456.2000,1894.0000,A,0.3500
114628,2009-03-31,2009,1,INDL,C,D,STD,GS,1.000000000000,USD,2009Q1,2009Q1,2009-04-13,,476.1000,3.3900,63553.0000,489.2000,3197.0000,A,0.4667
114628,2009-06-30,2009,2,INDL,C,D,STD,GS,1.000000000000,USD,2009Q2,2009Q2,2009-07-14,,524.9000,4.9300,62813.0000,520.1000,16020.0000,A,0.3500
114628,2009-09-30,2009,3,INDL,C,D,STD,GS,1.000000000000,USD,2009Q3,2009Q3,2009-10-15,,527.3000,5.2500,65354.0000,539.0000,23352.0000,A,0.3500
114628,2009-12-31,2009,4,INDL,C,D,STD,GS,1.000000000000,USD,2009Q4,2009Q4,2010-01-21,,542.7000,8.2000,70714.0000,550.9000,48875.0000,A,0.3500
114628,2010-03-31,2010,1,INDL,C,D,STD,GS,1.000000000000,USD,2010Q1,2010Q1,2010-04-20,,538.6000,5.5900,72944.0000,590.0000,-7504.0000,A,0.3500
114628,2010-06-30,2010,2,INDL,C,D,STD,GS,1.000000000000,USD,2010Q2,2010Q2,2010-07-20,,540.4000,0.7800,73819.0000,585.2000,2449.0000,A,0.3500
114628,2010-09-30,2010,3,INDL,C,D,STD,GS,1.000000000000,USD,2010Q3,2010Q3,2010-10-19,,540.6000,2.9800,75657.0000,584.4000,3125.0000,A,0.3500
114628,2010-12-31,2010,4,INDL,C,D,STD,GS,1.000000000000,USD,2010Q4,2010Q4,2011-01-19,,546.9000,3.7900,77356.0000,585.3000,-6157.0000,A,0.3500
114628,2011-03-31,2011,1,INDL,C,D,STD,GS,1.000000000000,USD,2011Q1,2011Q1,2011-04-19,,536.1000,1.5600,72469.0000,583.0000,1900.0000,A,0.3500
114628,2011-06-30,2011,2,INDL,C,D,STD,GS,1.000000000000,USD,2011Q2,2011Q2,2011-07-19,,526.9000,1.8500,72356.0000,576.4000,12655.0000,A,0.3500
114628,2011-09-30,2011,3,INDL,C,D,STD,GS,1.000000000000,USD,2011Q3,2011Q3,2011-10-18,,511.0000,-0.8400,70088.0000,566.6000,2430.0000,A,0.3500
114628,2011-12-31,2011,4,INDL,C,D,STD,GS,1.000000000000,USD,2011Q4,2011Q4,2012-01-18,,516.3000,1.8400,70379.0000,556.9000,21645.0000,A,0.3500
114628,2012-03-31,2012,1,INDL,C,D,STD,GS,1.000000000000,USD,2012Q1,2012Q1,2012-04-17,,509.8000,3.9200,71656.0000,529.2000,3538.0000,A,0.3500
114628,2012-06-30,2012,2,INDL,C,D,STD,GS,1.000000000000,USD,2012Q2,2012Q2,2012-07-17,,496.4000,1.7800,72855.0000,524.7000,8905.0000,A,0.4600
114628,2012-09-30,2012,3,INDL,C,D,STD,GS,1.000000000000,USD,2012Q3,2012Q3,2012-10-16,,486.1000,2.8500,73687.0000,520.1000,9918.0000,A,0.4600
114628,2012-12-31,2012,4,INDL,C,D,STD,GS,1.000000000000,USD,2012Q4,2012Q4,2013-01-16,,480.5000,5.6000,75716.0000,516.1000,12879.0000,A,0.5000
114628,2013-03-31,2013,1,INDL,C,D,STD,GS,1.000000000000,USD,2013Q1,2013Q1,2013-04-16,,478.6000,4.2900,77228.0000,509.8000,-5698.0000,A,0.5000
114628,2013-06-30,2013,2,INDL,C,D,STD,GS,1.000000000000,USD,2013Q2,2013Q2,2013-07-16,,468.5000,3.7000,78043.0000,506.6000,5634.0000,A,0.5000
114628,2013-09-30,2013,3,INDL,C,D,STD,GS,1.000000000000,USD,2013Q3,2013Q3,2013-10-17,,458.5000,2.8800,77616.0000,503.2000,2263.0000,A,0.5000
114628,2013-12-31,2013,4,INDL,C,D,STD,GS,1.000000000000,USD,2013Q4,2013Q4,2014-01-16,,467.4000,4.6000,78467.0000,499.6000,4543.0000,A,0.5500
114628,2014-03-31,2014,1,INDL,C,D,STD,GS,1.000000000000,USD,2014Q1,2014Q1,2014-04-17,,464.8000,4.0200,79099.0000,484.6000,-4221.0000,A,0.5500
114628,2014-06-30,2014,2,INDL,C,D,STD,GS,1.000000000000,USD,2014Q2,2014Q2,2014-07-15,,457.8000,4.1000,81629.0000,480.1000,-3692.0000,A,0.5500
114628,2014-09-30,2014,3,INDL,C,D,STD,GS,1.000000000000,USD,2014Q3,2014Q3,2014-10-16,,452.8000,4.5700,82275.0000,476.5000,-12591.0000,A,0.5500
114628,2014-12-31,2014,4,INDL,C,D,STD,GS,1.000000000000,USD,2014Q4,2014Q4,2015-01-16,,451.5000,4.3800,82797.0000,473.2000,-7623.0000,A,0.6000
114628,2015-03-31,2015,1,INDL,C,D,STD,GS,1.000000000000,USD,2015Q1,2015Q1,2015-04-16,,450.9000,5.9400,85127.0000,462.9000,6719.0000,A,0.6000
114628,2015-06-30,2015,2,INDL,C,D,STD,GS,1.000000000000,USD,2015Q2,2015Q2,2015-07-16,,451.5000,1.9800,87654.0000,462.1000,-1132.0000,A,0.6500
