gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,actq,ancq,epsfxq,lctq,ltq,revtq,ugiq,capxy,costat,prccq
001722,1994-12-31,1995,2,INDL,C,D,STD,ADM,USD,1994Q4,1995Q2,4211.2580,5413.7300,0.4300,1479.4940,4135.9410,3221.8040,,318.6080,A,20.624970810000
001722,1995-03-31,1995,3,INDL,C,D,STD,ADM,USD,1995Q1,1995Q3,4077.5090,5862.3430,0.3800,1416.6310,4131.9300,3299.6620,,451.1080,A,18.624975670000
001722,1995-06-30,1995,4,INDL,C,D,STD,ADM,USD,1995Q2,1995Q4,3712.6450,6044.2420,0.4400,1172.3850,3902.7230,3135.1790,,558.6040,A,18.624975670000
001722,1995-09-30,1996,1,INDL,C,D,STD,ADM,USD,1995Q3,1996Q1,3911.9590,6222.2060,0.3100,1412.2330,4144.9600,3120.7380,,176.3700,A,15.374998480000
001722,1995-12-31,1996,2,INDL,C,D,STD,ADM,USD,1995Q4,1996Q2,4630.7810,6009.5850,0.4300,1924.7580,4658.1050,3415.0580,,354.5100,A,17.999993300000
001722,1996-03-31,1996,3,INDL,C,D,STD,ADM,USD,1996Q1,1996Q3,4510.7320,5892.0780,0.3100,1593.4410,4334.0230,3486.6650,,522.3830,A,18.374973180000
001722,1996-06-30,1996,4,INDL,C,D,STD,ADM,USD,1996Q2,1996Q4,4384.6830,6065.1860,0.2800,1633.5510,4305.0570,3291.5880,,754.2680,A,19.124983420000
001722,1996-09-30,1997,1,INDL,C,D,STD,ADM,USD,1996Q3,1997Q1,4230.2540,6554.6920,0.0100,2056.3500,4709.7000,3330.4750,,227.8520,A,19.249996690000
001722,1996-12-31,1997,2,INDL,C,D,STD,ADM,USD,1996Q4,1997Q2,4534.5780,6482.0270,0.3500,2130.5770,4786.3730,3514.9380,,400.2490,A,21.999996220000
001722,1997-03-31,1997,3,INDL,C,D,STD,ADM,USD,1997Q1,1997Q3,4814.0770,6820.1340,0.1100,2607.1640,5609.6310,3414.8180,,590.4760,A,17.874996930000
001722,1997-06-30,1997,4,INDL,C,D,STD,ADM,USD,1997Q2,1997Q4,4284.3350,7070.0320,0.2200,2248.7550,5304.2380,3593.0310,,779.5080,A,23.499997420000
001722,1997-09-30,1998,1,INDL,C,D,STD,ADM,USD,1997Q3,1998Q1,4374.0680,7648.8210,0.2400,2816.4920,5890.2800,3651.3020,,190.5910,A,23.936996460000
001722,1997-12-31,1998,2,INDL,C,D,STD,ADM,USD,1997Q4,1998Q2,5532.2540,8053.9390,0.2500,3488.7820,7101.3580,4130.2980,,320.0810,A,21.686996460000
001722,1998-03-31,1998,3,INDL,C,D,STD,ADM,USD,1998Q1,1998Q3,5296.7100,8392.0800,0.1200,3544.6750,7174.0240,4280.2790,,517.7290,A,21.936996460000
001722,1998-06-30,1998,4,INDL,C,D,STD,ADM,USD,1998Q2,1998Q4,5451.7140,8381.8200,0.1000,3717.3030,7328.6220,4046.7510,,702.6830,A,19.375000000000
001722,1998-09-30,1999,1,INDL,C,D,STD,ADM,USD,1998Q3,1999Q1,5727.0350,8124.3570,0.2000,3790.2290,7429.1950,3801.4210,,171.5170,A,16.750000000000
001722,1998-12-31,1999,2,INDL,C,D,STD,ADM,USD,1998Q4,1999Q2,5996.3150,8257.1740,0.1900,4044.4290,7720.8990,3911.5390,,359.7970,A,17.125000000000
001722,1999-03-31,1999,3,INDL,C,D,STD,ADM,USD,1999Q1,1999Q3,5880.6460,8065.1820,0.0200,4093.0750,7694.9200,3378.1260,,552.1850,A,14.687500000000
001722,1999-06-30,1999,4,INDL,C,D,STD,ADM,USD,1999Q2,1999Q4,5789.5880,8240.2930,0.0700,3840.2650,7789.2410,3192.2490,,671.4710,A,15.437500000000
001722,1999-09-30,2000,1,INDL,C,D,STD,ADM,USD,1999Q3,2000Q1,6304.1690,8375.7090,0.0600,4481.6360,8440.0440,4611.2660,,148.7430,A,12.125000000000
001722,1999-12-31,2000,2,INDL,C,D,STD,ADM,USD,1999Q4,2000Q2,6499.7620,8411.5040,0.1700,4733.9900,8732.1750,4615.4210,,255.0550,A,12.125000000000
001722,2000-03-31,2000,3,INDL,C,D,STD,ADM,USD,2000Q1,2000Q3,6266.1700,8362.5280,0.1700,4574.2150,8562.2920,4473.7630,,342.5520,A,10.312500000000
001722,2000-06-30,2000,4,INDL,C,D,STD,ADM,USD,2000Q2,2000Q4,6162.3670,8260.7330,0.1000,4332.9450,8312.8570,4911.9730,,428.7370,A,9.812500000000
001722,2000-09-30,2001,1,INDL,C,D,STD,ADM,USD,2000Q3,2001Q1,6189.8980,8246.8080,0.1700,4265.7940,8290.6930,4634.7840,,76.7400,A,8.625000000000
001722,2000-12-31,2001,2,INDL,C,D,STD,ADM,USD,2000Q4,2001Q2,6734.1740,8363.6730,0.2000,4588.1340,8707.9330,4940.9990,,147.5440,A,15.000000000000
001722,2001-03-31,2001,3,INDL,C,D,STD,ADM,USD,2001Q1,2001Q3,6041.6900,8113.2940,0.1500,3496.4110,7928.4890,5130.3460,,213.1410,A,13.150000000000
001722,2001-06-30,2001,4,INDL,C,D,STD,ADM,USD,2001Q2,2001Q4,6150.3010,8189.6300,0.0900,3866.9810,8008.2480,5345.2920,,273.1680,A,13.050000000000
001722,2001-09-30,2002,1,INDL,C,D,STD,ADM,USD,2001Q3,2002Q1,6567.5060,8024.1900,0.2000,4016.6590,8155.3470,5203.6830,,65.1460,A,12.590000000000
001722,2001-12-31,2002,2,INDL,C,D,STD,ADM,USD,2001Q4,2002Q2,7078.7350,8115.8520,0.2300,4599.7320,8733.8210,5463.9960,,171.9640,A,14.350000000000
001722,2002-03-31,2002,3,INDL,C,D,STD,ADM,USD,2002Q1,2002Q3,7358.9450,7959.2360,0.1800,4638.7490,8823.9400,5189.1650,,244.1030,A,13.930000000000
001722,2002-06-30,2002,4,INDL,C,D,STD,ADM,USD,2002Q2,2002Q4,7363.2310,8053.0420,0.1700,4719.2970,8661.4520,6755.0500,,349.6370,A,12.790000000000
001722,2002-09-30,2003,1,INDL,C,D,STD,ADM,USD,2002Q3,2003Q1,8349.6200,8538.9590,0.1700,6003.5120,10153.7690,6943.8950,,100.6520,A,12.510000000000
001722,2002-12-31,2003,2,INDL,C,D,STD,ADM,USD,2002Q4,2003Q2,9332.8800,8536.5980,0.2000,6332.4830,11026.0510,7807.3820,,199.3660,A,12.400000000000
001722,2003-03-31,2003,3,INDL,C,D,STD,ADM,USD,2003Q1,2003Q3,9034.9640,8519.8010,0.1800,5966.4620,10698.0250,7908.5300,,313.1380,A,10.800000000000
001722,2003-06-30,2003,4,INDL,C,D,STD,ADM,USD,2003Q2,2003Q4,8421.8570,8761.0220,0.1500,5147.4720,10113.6820,8048.2260,,419.8760,A,12.870000000000
001722,2003-09-30,2004,1,INDL,C,D,STD,ADM,USD,2003Q3,2004Q1,9095.2640,8591.1250,0.2300,5481.2560,10469.3600,7967.9020,,94.2660,A,13.110000000000
001722,2003-12-31,2004,2,INDL,C,D,STD,ADM,USD,2003Q4,2004Q2,11027.8230,8910.8070,0.3400,7242.3080,12332.7480,9188.5040,,250.6970,A,15.220000000000
001722,2004-03-31,2004,3,INDL,C,D,STD,ADM,USD,2004Q1,2004Q3,12147.7250,8964.3220,0.3500,8035.5640,13228.4730,9309.0190,,365.7520,A,16.870000000000
001722,2004-06-30,2004,4,INDL,C,D,STD,ADM,USD,2004Q2,2004Q4,10338.9960,9029.8250,-0.1600,6750.2370,11670.6050,9685.9690,,509.2370,A,16.780000000000
001722,2004-09-30,2005,1,INDL,C,D,STD,ADM,USD,2004Q3,2005Q1,9854.3130,9039.0700,0.4100,6138.6940,10989.9270,8972.4110,,141.9930,A,16.980000000000
001722,2004-12-31,2005,2,INDL,C,D,STD,ADM,USD,2004Q4,2005Q2,10083.9930,9291.2300,0.4800,5793.6110,10844.5270,9063.5260,,284.2860,A,22.310000000000
001722,2005-03-31,2005,3,INDL,C,D,STD,ADM,USD,2005Q1,2005Q3,10044.5960,8937.2010,0.4100,5460.8780,10408.6910,8484.1710,,451.2230,A,24.580000000000
001722,2005-06-30,2005,4,INDL,C,D,STD,ADM,USD,2005Q2,2005Q4,9710.7010,8887.4040,0.3000,5366.8640,10164.6330,9423.7020,,623.8190,A,21.380000000000
001722,2005-09-30,2006,1,INDL,C,D,STD,ADM,USD,2005Q3,2006Q1,10819.0700,9033.7230,0.2900,5857.8050,11202.3450,8626.9490,,157.4220,A,24.660000000000
001722,2005-12-31,2006,2,INDL,C,D,STD,ADM,USD,2005Q4,2006Q2,11034.0450,9064.6630,0.5600,5981.7330,11233.3560,9298.9850,,318.4500,A,24.660000000000
001722,2006-03-31,2006,3,INDL,C,D,STD,ADM,USD,2006Q1,2006Q3,11332.3700,9214.1110,0.5300,6159.0850,11371.0830,9122.8410,,533.4940,A,33.650000000000
001722,2006-06-30,2006,4,INDL,C,D,STD,ADM,USD,2006Q2,2006Q4,11826.2770,9442.7530,0.6200,6164.7670,11462.1500,9547.3360,,762.0090,A,41.280000000000
001722,2006-09-30,2007,1,INDL,C,D,STD,ADM,USD,2006Q3,2007Q1,12379.2070,9592.8130,0.6100,6416.6870,11682.2750,9446.9220,,251.5170,A,37.880000000000
001722,2006-12-31,2007,2,INDL,C,D,STD,ADM,USD,2006Q4,2007Q2,15192.9000,9852.7140,0.6700,8982.5740,14272.9300,10976.0390,,560.0350,A,31.960000000000
001722,2007-03-31,2007,3,INDL,C,D,STD,ADM,USD,2007Q1,2007Q3,15243.3580,10108.0580,0.5600,8301.5560,14672.0670,11381.1500,,843.5920,A,36.700000000000
001722,2007-06-30,2007,4,INDL,C,D,STD,ADM,USD,2007Q2,2007Q4,15122.0000,9996.0000,1.4700,7868.0000,13865.0000,12213.8890,,1198.0000,A,33.090000000000
001722,2007-09-30,2008,1,INDL,C,D,STD,ADM,USD,2007Q3,2008Q1,19018.0000,10374.0000,0.6800,11526.0000,17572.0000,12828.0000,,359.0000,A,33.080000000000
001722,2007-12-31,2008,2,INDL,C,D,STD,ADM,USD,2007Q4,2008Q2,22660.0000,10830.0000,0.7300,14561.0000,21166.0000,16496.0000,,896.0000,A,46.430000000000
001722,2008-03-31,2008,3,INDL,C,D,STD,ADM,USD,2008Q1,2008Q3,25229.0000,11284.0000,0.8000,15885.0000,23351.0000,18708.0000,,1312.0000,A,41.160000000000
001722,2008-06-30,2008,4,INDL,C,D,STD,ADM,USD,2008Q2,2008Q4,25455.0000,11601.0000,0.5800,14621.0000,23566.0000,21784.0000,,1779.0000,A,33.750000000000
001722,2008-09-30,2009,1,INDL,C,D,STD,ADM,USD,2008Q3,2009Q1,23074.0000,11633.0000,1.6200,12101.0000,21174.0000,21151.0000,,483.0000,A,21.910000000000
001722,2008-12-31,2009,2,INDL,C,D,STD,ADM,USD,2008Q4,2009Q2,22104.0000,11797.0000,0.9000,11101.0000,20207.0000,16673.0000,,1069.0000,A,28.830000000000
001722,2009-03-31,2009,3,INDL,C,D,STD,ADM,USD,2009Q1,2009Q3,20314.0000,11661.0000,0.0000,9411.0000,18548.0000,14842.0000,,1462.0000,A,27.780000000000
001722,2009-06-30,2009,4,INDL,C,D,STD,ADM,USD,2009Q2,2009Q4,19408.0000,12177.0000,0.0900,8885.0000,18086.0000,16532.0000,,1898.0000,A,26.770000000000
001722,2009-09-30,2010,1,INDL,C,D,STD,ADM,USD,2009Q3,2010Q1,19155.0000,12706.0000,0.7700,8547.0000,17618.0000,14921.0000,,497.0000,A,29.220000000000
001722,2009-12-31,2010,2,INDL,C,D,STD,ADM,USD,2009Q4,2010Q2,20388.0000,13141.0000,0.8800,9600.0000,18734.0000,15913.0000,,939.0000,A,31.310000000000
001722,2010-03-31,2010,3,INDL,C,D,STD,ADM,USD,2010Q1,2010Q3,19200.0000,13126.0000,0.6500,9236.0000,17557.0000,15145.0000,,1230.0000,A,28.900000000000
001722,2010-06-30,2010,4,INDL,C,D,STD,ADM,USD,2010Q2,2010Q4,18134.0000,13414.0000,0.6900,8573.0000,16917.0000,15703.0000,,1607.0000,A,25.820000000000
001722,2010-09-30,2011,1,INDL,C,D,STD,ADM,USD,2010Q3,2011Q1,22086.0000,13950.0000,0.5400,12235.0000,20649.0000,16799.0000,,335.0000,A,31.920000000000
001722,2010-12-31,2011,2,INDL,C,D,STD,ADM,USD,2010Q4,2011Q2,28357.0000,14253.0000,1.1400,18063.0000,26706.0000,20930.0000,,645.0000,A,30.080000000000
001722,2011-03-31,2011,3,INDL,C,D,STD,ADM,USD,2011Q1,2011Q3,29252.0000,14511.0000,0.8600,16863.0000,27083.0000,20077.0000,,913.0000,A,36.010000000000
001722,2011-06-30,2011,4,INDL,C,D,STD,ADM,USD,2011Q2,2011Q4,27504.0000,14689.0000,0.5800,13218.0000,23355.0000,22870.0000,,1247.0000,A,30.150000000000
001722,2011-09-30,2012,1,INDL,C,D,STD,ADM,USD,2011Q3,2012Q1,27279.0000,14169.0000,0.6800,14479.0000,23039.0000,21902.0000,,443.0000,A,24.810000000000
001722,2011-12-31,2012,2,INDL,C,D,STD,ADM,USD,2011Q4,2012Q2,27224.0000,14292.0000,0.1200,14829.0000,23351.0000,23306.0000,,852.0000,A,28.600000000000
001722,2012-03-31,2012,3,INDL,C,D,STD,ADM,USD,2012Q1,2012Q3,27215.0000,14643.0000,0.6000,14794.0000,23307.0000,21155.0000,,1193.0000,A,31.660000000000
001722,2012-06-30,2012,4,INDL,C,D,STD,ADM,USD,2012Q2,2012Q4,26954.0000,14599.0000,0.4300,14626.0000,23384.0000,22675.0000,,1477.0000,A,29.520000000000
001722,2012-09-30,2013,1,INDL,C,D,STD,ADM,USD,2012Q3,,30154.0000,,0.2800,17562.0000,,21808.0000,,252.0000,A,27.180000000000
001722,2012-12-31,2013,2,INDL,C,D,STD,ADM,USD,2012Q4,,29762.0000,,0.7700,16993.0000,,24921.0000,,615.0000,A,27.390000000000
001722,2013-03-31,2013,1,INDL,C,D,STD,ADM,USD,2013Q1,2013Q1,27865.0000,15361.0000,0.4100,16142.0000,24250.0000,21727.0000,,248.0000,A,33.730000000000
001722,2013-06-30,2013,2,INDL,C,D,STD,ADM,USD,2013Q2,2013Q2,25036.0000,15202.0000,0.3400,13123.0000,21225.0000,22541.0000,,442.0000,A,33.910000000000
001722,2013-09-30,2013,3,INDL,C,D,STD,ADM,USD,2013Q3,2013Q3,26090.0000,15358.0000,0.7200,13753.0000,21882.0000,21393.0000,,659.0000,A,36.840000000000
001722,2013-12-31,2013,4,INDL,C,D,STD,ADM,USD,2013Q4,2013Q4,28530.0000,15222.0000,0.5600,15658.0000,23558.0000,24143.0000,,913.0000,A,43.400000000000
001722,2014-03-31,2014,1,INDL,C,D,STD,ADM,USD,2014Q1,2014Q1,26226.0000,15218.0000,0.4000,13456.0000,21382.0000,20696.0000,,188.0000,A,43.390000000000
001722,2014-06-30,2014,2,INDL,C,D,STD,ADM,USD,2014Q2,2014Q2,24658.0000,15272.0000,0.8100,11891.0000,19711.0000,21494.0000,,398.0000,A,44.110000000000
001722,2014-09-30,2014,3,INDL,C,D,STD,ADM,USD,2014Q3,2014Q3,26639.0000,15182.0000,1.1400,13751.0000,21560.0000,18117.0000,,605.0000,A,51.100000000000
001722,2014-12-31,2014,4,INDL,C,D,STD,ADM,USD,2014Q4,2014Q4,26028.0000,17999.0000,1.0800,15602.0000,24397.0000,20894.0000,,894.0000,A,52.000000000000
001722,2015-03-31,2015,1,INDL,C,D,STD,ADM,USD,2015Q1,2015Q1,23896.0000,17819.0000,0.7700,14235.0000,22958.0000,17506.0000,,244.0000,A,47.400000000000
001722,2015-06-30,2015,2,INDL,C,D,STD,ADM,USD,2015Q2,2015Q2,22588.0000,17980.0000,0.6200,12859.0000,22010.0000,17186.0000,,540.0000,A,48.220000000000
001722,2015-09-30,2015,3,INDL,C,D,STD,ADM,USD,2015Q3,2015Q3,23045.0000,17832.0000,0.4100,14130.0000,22999.0000,16565.0000,,819.0000,A,41.450000000000
001722,2015-12-31,2015,4,INDL,C,D,STD,ADM,USD,2015Q4,2015Q4,21829.0000,18328.0000,1.1900,13505.0000,22242.0000,16445.0000,,1125.0000,A,36.680000000000
001722,2016-03-31,2016,1,INDL,C,D,STD,ADM,USD,2016Q1,2016Q1,20970.0000,18711.0000,0.3900,12867.0000,21768.0000,14384.0000,,180.0000,A,36.310000000000
001722,2016-06-30,2016,2,INDL,C,D,STD,ADM,USD,2016Q2,2016Q2,20867.0000,19231.0000,0.4800,13778.0000,22388.0000,15629.0000,,396.0000,A,42.890000000000
001722,2016-09-30,2016,3,INDL,C,D,STD,ADM,USD,2016Q3,2016Q3,20543.0000,19310.0000,0.5800,12737.0000,22257.0000,15832.0000,,621.0000,A,42.170000000000
001722,2016-12-31,2016,4,INDL,C,D,STD,ADM,USD,2016Q4,2016Q4,21045.0000,18724.0000,0.7300,13173.0000,22564.0000,16501.0000,,882.0000,A,45.650000000000
001722,2017-03-31,2017,1,INDL,C,D,STD,ADM,USD,2017Q1,2017Q1,20486.0000,19144.0000,0.5900,13602.0000,22475.0000,14988.0000,,200.0000,A,46.040000000000
001722,2017-06-30,2017,2,INDL,C,D,STD,ADM,USD,2017Q2,2017Q2,18201.0000,19616.0000,0.4800,11421.0000,20372.0000,14943.0000,,452.0000,A,41.380000000000
001722,2017-09-30,2017,3,INDL,C,D,STD,ADM,USD,2017Q3,2017Q3,19140.0000,19829.0000,0.3400,11873.0000,21339.0000,14827.0000,,696.0000,A,42.510000000000
001722,2017-12-31,2017,4,INDL,C,D,STD,ADM,USD,2017Q4,2017Q4,19925.0000,20038.0000,1.3900,12570.0000,21588.0000,16070.0000,,1049.0000,A,40.080000000000
001722,2018-03-31,2018,1,INDL,C,D,STD,ADM,USD,2018Q1,2018Q1,20906.0000,20194.0000,0.7000,13285.0000,22304.0000,15526.0000,,196.0000,A,43.370000000000
001722,2018-06-30,2018,2,INDL,C,D,STD,ADM,USD,2018Q2,2018Q2,18647.0000,20108.0000,1.0000,11718.0000,19990.0000,17068.0000,,379.0000,A,45.830000000000
001722,2018-09-30,2018,3,INDL,C,D,STD,ADM,USD,2018Q3,2018Q3,19465.0000,20199.0000,0.9400,11648.0000,20618.0000,15800.0000,,555.0000,A,50.270000000000
001722,2018-12-31,2018,4,INDL,C,D,STD,ADM,USD,2018Q4,2018Q4,20588.0000,20245.0000,0.5500,11776.0000,21788.0000,15947.0000,,842.0000,A,40.970000000000
001722,2019-03-31,2019,1,INDL,C,D,STD,ADM,USD,2019Q1,2019Q1,20262.0000,22889.0000,0.4100,13361.0000,24192.0000,15304.0000,,198.0000,A,43.130000000000
001722,2019-06-30,2019,2,INDL,C,D,STD,ADM,USD,2019Q2,2019Q2,19548.0000,23068.0000,0.4200,12602.0000,23584.0000,16297.0000,,383.0000,A,40.800000000000
001722,2019-09-30,2019,3,INDL,C,D,STD,ADM,USD,2019Q3,2019Q3,19178.0000,22626.0000,0.7200,12020.0000,22856.0000,16726.0000,,566.0000,A,41.070000000000
001722,2019-12-31,2019,4,INDL,C,D,STD,ADM,USD,2019Q4,2019Q4,21347.0000,22650.0000,0.9000,13734.0000,24714.0000,16329.0000,,828.0000,A,46.350000000000
001722,2020-03-31,2020,1,INDL,C,D,STD,ADM,USD,2020Q1,2020Q1,26146.0000,22249.0000,0.6900,17317.0000,29348.0000,14970.0000,,194.0000,A,35.180000000000
001722,2020-06-30,2020,2,INDL,C,D,STD,ADM,USD,2020Q2,2020Q2,22011.0000,22330.0000,0.8400,12809.0000,24945.0000,16281.0000,,360.0000,A,39.900000000000
001722,2020-09-30,2020,3,INDL,C,D,STD,ADM,USD,2020Q3,2020Q3,22766.0000,22029.0000,0.4000,13907.0000,25369.0000,15126.0000,,558.0000,A,46.490000000000
001722,2020-12-31,2020,4,INDL,C,D,STD,ADM,USD,2020Q4,2020Q4,27286.0000,22433.0000,1.2200,18182.0000,29623.0000,17978.0000,,823.0000,A,50.410000000000
001722,2021-03-31,2021,1,INDL,C,D,STD,ADM,USD,2021Q1,2021Q1,29284.0000,22194.0000,1.2200,18512.0000,30535.0000,18893.0000,,174.0000,A,57.000000000000
001722,2021-06-30,2021,2,INDL,C,D,STD,ADM,USD,2021Q2,2021Q2,28504.0000,22454.0000,1.2600,17296.0000,29284.0000,22926.0000,,427.0000,A,60.600000000000
001722,2021-09-30,2021,3,INDL,C,D,STD,ADM,USD,2021Q3,2021Q3,29290.0000,23008.0000,0.9300,18576.0000,30083.0000,20340.0000,,714.0000,A,60.010000000000
001722,2021-12-31,2021,4,INDL,C,D,STD,ADM,USD,2021Q4,2021Q4,31909.0000,24227.0000,1.3800,21948.0000,33369.0000,23090.0000,,1169.0000,A,67.590000000000
001722,2022-03-31,2022,1,INDL,C,D,STD,ADM,USD,2022Q1,2022Q1,40453.0000,24413.0000,1.8600,28523.0000,40849.0000,23650.0000,,217.0000,A,90.260000000000
001722,2022-06-30,2022,2,INDL,C,D,STD,ADM,USD,2022Q2,2022Q2,37647.0000,24181.0000,2.1800,25660.0000,37141.0000,27284.0000,,500.0000,A,77.600000000000
001722,2022-09-30,2022,3,INDL,C,D,STD,ADM,USD,2022Q3,2022Q3,34569.0000,23735.0000,1.8300,22936.0000,33985.0000,24683.0000,,841.0000,A,80.450000000000
001722,2022-12-31,2022,4,INDL,C,D,STD,ADM,USD,2022Q4,2022Q4,35410.0000,24364.0000,1.8400,24191.0000,35158.0000,25939.0000,,1319.0000,A,92.850000000000
001722,2023-03-31,2023,1,INDL,C,D,STD,ADM,USD,2023Q1,2023Q1,34325.0000,24477.0000,2.1200,22730.0000,33605.0000,24072.0000,,327.0000,A,79.660000000000
001722,2023-06-30,2023,2,INDL,C,D,STD,ADM,USD,2023Q2,2023Q2,30686.0000,24813.0000,1.7000,18788.0000,30220.0000,25190.0000,,614.0000,A,75.560000000000
001722,2023-09-30,2023,3,INDL,C,D,STD,ADM,USD,2023Q3,2023Q3,30522.0000,24571.0000,1.5200,18105.0000,29512.0000,21695.0000,,1055.0000,A,75.420000000000
001722,2023-12-31,2023,4,INDL,C,D,STD,ADM,USD,2023Q4,2023Q4,29767.0000,24864.0000,1.0600,18662.0000,30166.0000,22978.0000,,1494.0000,A,72.220000000000
001722,2024-03-31,2024,1,INDL,C,D,STD,ADM,USD,2024Q1,2024Q1,29006.0000,25825.0000,1.4200,19730.0000,31292.0000,21847.0000,,328.0000,A,62.810000000000
001722,2024-06-30,2024,2,INDL,C,D,STD,ADM,USD,2024Q2,2024Q2,26962.0000,25736.0000,0.9800,18684.0000,30237.0000,22248.0000,,690.0000,A,60.450000000000
001722,2024-09-30,2024,3,INDL,C,D,STD,ADM,USD,2024Q3,2024Q3,26626.0000,25573.0000,0.0400,19003.0000,29932.0000,19937.0000,,1071.0000,A,59.740000000000
001722,2024-12-31,2024,4,INDL,C,D,STD,ADM,USD,2024Q4,2024Q4,10358.0000,25552.0000,1.1700,,13479.0000,21498.0000,,1563.0000,A,50.520000000000
002086,1962-03-31,1962,1,INDL,C,D,STD,BAX,USD,1962Q1,1962Q1,,,,,,10.1000,,,A,30.759994510000
002086,1962-06-30,1962,2,INDL,C,D,STD,BAX,USD,1962Q2,1962Q2,,,,,,10.7000,,,A,21.639999390000
002086,1962-09-30,1962,3,INDL,C,D,STD,BAX,USD,1962Q3,1962Q3,,,,,,10.3000,,,A,23.879989620000
002086,1962-12-31,1962,4,INDL,C,D,STD,BAX,USD,1962Q4,1962Q4,,,,,,11.3000,,,A,24.000000000000
002086,1963-03-31,1963,1,INDL,C,D,STD,BAX,USD,1963Q1,1963Q1,,,,,,12.2000,,,A,24.359985350000
002086,1963-06-30,1963,2,INDL,C,D,STD,BAX,USD,1963Q2,1963Q2,,,,,,12.3000,,,A,25.359985350000
002086,1963-09-30,1963,3,INDL,C,D,STD,BAX,USD,1963Q3,1963Q3,,,,,,12.6000,,,A,23.359985350000
002086,1963-12-31,1963,4,INDL,C,D,STD,BAX,USD,1963Q4,1963Q4,,,,,,11.9000,,,A,28.119995120000
002086,1964-03-31,1964,1,INDL,C,D,STD,BAX,USD,1964Q1,1964Q1,,,,,,13.0000,,,A,24.759994510000
002086,1964-06-30,1964,2,INDL,C,D,STD,BAX,USD,1964Q2,1964Q2,,,,,,13.2000,,,A,22.359985350000
002086,1964-09-30,1964,3,INDL,C,D,STD,BAX,USD,1964Q3,1964Q3,,,,,,13.6000,,,A,26.519989010000
002086,1964-12-31,1964,4,INDL,C,D,STD,BAX,USD,1964Q4,1964Q4,,,,,,14.3000,,,A,30.359985350000
002086,1965-03-31,1965,1,INDL,C,D,STD,BAX,USD,1965Q1,1965Q1,,,,,,15.4000,,,A,30.239990230000
002086,1965-06-30,1965,2,INDL,C,D,STD,BAX,USD,1965Q2,1965Q2,,,,,,15.5000,,,A,29.639999390000
002086,1965-09-30,1965,3,INDL,C,D,STD,BAX,USD,1965Q3,1965Q3,,,,,,16.3000,,,A,37.759979250000
002086,1965-12-31,1965,4,INDL,C,D,STD,BAX,USD,1965Q4,1965Q4,,,,,,17.4000,,,A,48.119995120000
002086,1966-03-31,1966,1,INDL,C,D,STD,BAX,USD,1966Q1,1966Q1,,,,,,17.5000,,,A,30.500000000000
002086,1966-06-30,1966,2,INDL,C,D,STD,BAX,USD,1966Q2,1966Q2,,,,,,19.2000,,,A,36.119995120000
002086,1966-09-30,1966,3,INDL,C,D,STD,BAX,USD,1966Q3,1966Q3,,,,,,20.2000,,,A,31.879989620000
002086,1966-12-31,1966,4,INDL,C,D,STD,BAX,USD,1966Q4,1966Q4,,,,,,21.0000,,,A,41.259979250000
002086,1967-03-31,1967,1,INDL,C,D,STD,BAX,USD,1967Q1,1967Q1,,,0.2900,,,22.9000,,,A,58.259979250000
002086,1967-06-30,1967,2,INDL,C,D,STD,BAX,USD,1967Q2,1967Q2,,,0.3300,,,26.5000,,,A,68.000000000000
002086,1967-09-30,1967,3,INDL,C,D,STD,BAX,USD,1967Q3,1967Q3,,,0.3600,,,26.1000,,,A,81.000000000000
002086,1967-12-31,1967,4,INDL,C,D,STD,BAX,USD,1967Q4,1967Q4,,,0.2100,,,29.4000,,,A,41.000000000000
002086,1968-03-31,1968,1,INDL,C,D,STD,BAX,USD,1968Q1,1968Q1,,,0.1700,,,28.0000,,,A,41.500000000000
002086,1968-06-30,1968,2,INDL,C,D,STD,BAX,USD,1968Q2,1968Q2,,,0.2000,,,30.7000,,,A,46.250000000000
002086,1968-09-30,1968,3,INDL,C,D,STD,BAX,USD,1968Q3,1968Q3,,,0.2100,,,30.5000,,,A,42.750000000000
002086,1968-12-31,1968,4,INDL,C,D,STD,BAX,USD,1968Q4,1968Q4,,,0.2600,,,33.0000,,,A,39.619995120000
002086,1969-03-31,1969,1,INDL,C,D,STD,BAX,USD,1969Q1,1969Q1,,,0.2000,,,36.3990,,,A,47.500000000000
002086,1969-06-30,1969,2,INDL,C,D,STD,BAX,USD,1969Q2,1969Q2,,,0.2300,,,39.1670,,,A,45.879974370000
002086,1969-09-30,1969,3,INDL,C,D,STD,BAX,USD,1969Q3,1969Q3,,,0.2600,,,41.2770,,,A,55.500000000000
002086,1969-12-31,1969,4,INDL,C,D,STD,BAX,USD,1969Q4,1969Q4,,,0.1500,,,43.4570,,,A,29.625000000000
002086,1970-03-31,1970,1,INDL,C,D,STD,BAX,USD,1970Q1,1970Q1,,,0.1200,,,43.5190,,,A,31.500000000000
002086,1970-06-30,1970,2,INDL,C,D,STD,BAX,USD,1970Q2,1970Q2,,,0.1400,,,45.6310,,,A,22.875000000000
002086,1970-09-30,1970,3,INDL,C,D,STD,BAX,USD,1970Q3,1970Q3,,,0.1100,,,45.1530,,,A,24.000000000000
